id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:21:14,2022-08-01 08:21:14,2022-08-01 08:21:14,2022-08-01 06:51:48,113.999176,22.599744,19,58,70653.4,2,0,6,252
8335,2022-08-01 08:20:56,2022-08-01 08:21:11,2022-08-01 08:21:11,2022-08-01 07:58:08,113.994659,22.595735,0,344,65913.8,1,0,10,276
8345,2022-08-01 08:21:07,2022-08-01 08:21:08,2022-08-01 08:21:07,2022-08-01 06:33:33,113.991256,22.601915,18,131,54474.6,1,1,13,83
8371,2022-08-01 08:20:00,2022-08-01 08:21:00,2022-08-01 08:21:00,2022-08-01 06:55:55,113.990745,22.603374,0,272,74762.3,2,0,1,0
8411,2022-08-01 08:21:04,2022-08-01 08:21:05,2022-08-01 08:21:04,2022-08-01 06:50:11,113.994438,22.605949,23,58,51233.4,2,1,10,141
8421,2022-08-01 08:19:32,2022-08-01 08:21:02,2022-08-01 08:21:02,2022-08-01 07:19:03,113.997497,22.61058,0,55,65945.0,1,0,1,0
8447,2022-08-01 08:21:10,2022-08-01 08:21:10,2022-08-01 08:21:10,2022-08-01 07:53:30,113.997589,22.610609,7,139,78070.5,1,0,1,532
8458,2022-08-01 08:21:11,2022-08-01 08:21:14,2022-08-01 08:21:11,2022-08-01 06:50:50,113.9971,22.603063,25,70,66150.6,1,0,7,173
8470,2022-08-01 08:20:28,2022-08-01 08:21:13,2022-08-01 08:21:13,2022-08-01 06:34:14,113.99739,22.61054,0,101,61819.3,1,0,1,529
18447,2022-08-01 08:16:58,2022-08-01 08:21:10,2022-08-01 08:21:06,2022-07-30 11:42:10,113.991523,22.599576,0,73,42137.7,2,0,1,524
