id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 09:01:33,2022-08-01 09:01:34,2022-08-01 08:27:32,113.997482,22.610553,0,54,66233.9,1,0,1,526
8330,2022-08-01 09:00:50,2022-08-01 09:01:34,2022-08-01 09:01:34,2022-08-01 06:51:48,113.991523,22.599536,0,79,70657.9,2,0,1,521
8335,2022-08-01 09:01:45,2022-08-01 09:01:44,2022-08-01 09:01:45,2022-08-01 07:58:08,113.996734,22.597492,15,216,65919.8,1,1,2,999
8345,2022-08-01 09:01:44,2022-08-01 09:01:43,2022-08-01 09:01:44,2022-08-01 06:33:33,113.998588,22.606458,19,209,54479.4,1,0,2,143
8365,2022-08-01 09:01:41,2022-08-01 09:01:41,2022-08-01 09:01:41,2022-08-01 06:58:33,113.993751,22.605098,14,332,59553.7,2,1,10,253
8371,2022-08-01 09:01:01,2022-08-01 09:01:41,2022-08-01 09:01:38,2022-08-01 06:55:55,113.990638,22.60346,0,267,74771.2,2,0,1,0
8411,2022-08-01 09:01:37,2022-08-01 09:01:41,2022-08-01 09:01:37,2022-08-01 06:50:11,113.997772,22.598606,27,38,51240.8,2,1,5,241
8421,2022-08-01 09:01:39,2022-08-01 09:01:39,2022-08-01 09:01:39,2022-08-01 07:19:03,113.998428,22.606025,23,9,65952.5,2,0,5,540
8458,2022-08-01 09:01:14,2022-08-01 09:01:32,2022-08-01 09:01:29,2022-08-01 06:50:50,113.994033,22.60436,0,151,66159.1,1,1,5,444
8470,2022-08-01 09:01:36,2022-08-01 09:01:36,2022-08-01 09:01:36,2022-08-01 06:34:14,113.997459,22.610597,12,72,61828.2,1,0,1,533
18447,2022-08-01 09:01:43,2022-08-01 09:01:46,2022-08-01 09:01:43,2022-07-30 11:42:10,113.994636,22.595705,9,329,42146.8,1,0,10,268
