id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:23:44,2022-08-01 08:23:58,2022-08-01 08:23:58,2022-08-01 06:51:48,113.996208,22.602949,0,272,70654.1,2,0,9,314
8335,2022-08-01 08:24:03,2022-08-01 08:24:03,2022-08-01 08:24:03,2022-08-01 07:58:08,113.990524,22.598648,17,12,65914.6,1,1,12,93
8345,2022-08-01 08:24:03,2022-08-01 08:24:02,2022-08-01 08:24:03,2022-08-01 06:33:33,113.992309,22.597105,12,133,54475.5,1,1,12,284
8371,2022-08-01 08:20:00,2022-08-01 08:24:00,2022-08-01 08:24:00,2022-08-01 06:55:55,113.990676,22.603343,0,272,74762.3,2,0,1,0
8411,2022-08-01 08:24:01,2022-08-01 08:24:02,2022-08-01 08:24:01,2022-08-01 06:50:11,113.998001,22.610023,21,324,51234.3,2,1,12,86
8421,2022-08-01 08:19:32,2022-08-01 08:24:02,2022-08-01 08:24:02,2022-08-01 07:19:03,113.997505,22.610576,0,55,65945.0,1,0,1,0
8447,2022-08-01 08:24:02,2022-08-01 08:24:02,2022-08-01 08:24:02,2022-08-01 07:53:30,113.995323,22.606632,9,263,78071.4,1,0,4,262
8458,2022-08-01 08:24:02,2022-08-01 08:24:02,2022-08-01 08:24:02,2022-08-01 06:50:50,113.997467,22.598331,23,224,66151.4,1,1,9,449
8470,2022-08-01 08:20:28,2022-08-01 08:23:58,2022-08-01 08:23:58,2022-08-01 06:34:14,113.997413,22.610548,0,101,61819.3,1,0,1,529
18447,2022-08-01 08:23:58,2022-08-01 08:24:01,2022-08-01 08:23:58,2022-07-30 11:42:10,113.992179,22.60256,15,37,42138.0,2,1,1,267
