id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:39:53,2022-08-01 08:39:53,2022-08-01 07:58:08,113.99131,22.599309,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:36:44,2022-08-01 08:39:43,2022-08-01 08:39:44,2022-08-01 06:33:33,113.99736,22.610626,0,213,54478.8,2,0,13,0
8371,2022-08-01 08:39:44,2022-08-01 08:39:47,2022-08-01 08:39:44,2022-08-01 06:55:55,113.998657,22.606456,21,27,74766.2,2,1,12,491
8411,2022-08-01 08:39:43,2022-08-01 08:39:46,2022-08-01 08:39:43,2022-08-01 06:50:11,113.993995,22.604482,17,154,51235.7,1,1,5,250
8421,2022-08-01 08:39:53,2022-08-01 08:39:53,2022-08-01 08:39:53,2022-08-01 07:19:03,113.998191,22.609651,22,333,65948.9,2,1,5,136
8447,2022-08-01 08:39:53,2022-08-01 08:39:53,2022-08-01 08:39:53,2022-08-01 07:53:30,113.990501,22.602615,12,123,78075.1,2,0,1,376
8458,2022-08-01 08:39:50,2022-08-01 08:39:53,2022-08-01 08:39:50,2022-08-01 06:50:50,113.990386,22.597053,5,138,66154.3,1,1,12,266
8470,2022-08-01 08:39:37,2022-08-01 08:39:51,2022-08-01 08:39:51,2022-08-01 06:34:14,113.992553,22.596937,0,309,61822.6,1,0,11,252
8471,2022-08-01 08:39:51,2022-08-01 08:39:51,2022-08-01 08:39:51,2022-08-01 07:32:10,113.998924,22.600727,16,329,71509.2,2,1,6,136
18447,2022-08-01 08:39:47,2022-08-01 08:39:51,2022-08-01 08:39:47,2022-07-30 11:42:10,113.991622,22.599634,10,45,42141.9,2,1,1,500
