id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 11:42:38,2022-08-01 11:42:38,2022-08-01 11:42:38,2022-08-01 11:23:38,113.995574,22.606344,9,100,66246.6,2,0,11,306
8335,2022-08-01 11:38:10,2022-08-01 11:42:40,2022-08-01 11:42:40,2022-08-01 10:19:13,113.991516,22.599525,0,135,65930.0,2,0,1,520
8365,2022-08-01 11:42:39,2022-08-01 11:42:39,2022-08-01 11:42:39,2022-08-01 06:58:33,113.996994,22.606218,19,284,59562.3,1,0,3,186
8411,2022-08-01 11:42:36,2022-08-01 11:42:40,2022-08-01 11:42:36,2022-08-01 06:50:11,113.990295,22.597249,19,164,51273.4,1,1,12,248
8447,2022-08-01 11:42:26,2022-08-01 11:42:41,2022-08-01 11:42:41,2022-08-01 11:23:28,113.997398,22.610794,0,314,78089.0,2,0,13,0
8458,2022-08-01 11:42:35,2022-08-01 11:42:39,2022-08-01 11:42:35,2022-08-01 06:50:50,113.998771,22.60091,25,167,66171.1,1,1,8,129
8471,2022-08-01 11:39:31,2022-08-01 11:42:30,2022-08-01 11:42:30,2022-08-01 11:39:31,113.997306,22.610649,0,0,71524.4,1,0,1,533
