id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8330,2022-08-02 14:16:37,2022-08-02 14:19:10,2022-08-02 14:19:07,2022-08-02 11:58:18,113.997512,22.610605,0,123,70788.8,1,0,1,534,201
8335,2022-08-02 14:19:13,2022-08-02 14:19:12,2022-08-02 14:19:13,2022-08-02 11:15:47,113.998245,22.603345,5,110,66076.0,1,1,2,354,202
8345,2022-08-02 14:16:28,2022-08-02 14:18:58,2022-08-02 14:18:58,2022-08-02 06:48:47,113.990692,22.603336,0,266,54598.2,1,1,13,140,201
8371,2022-08-02 14:19:09,2022-08-02 14:19:12,2022-08-02 14:19:09,2022-08-02 13:47:56,113.998237,22.609642,24,334,74908.3,2,1,12,135,201
8458,2022-08-02 14:18:59,2022-08-02 14:19:03,2022-08-02 14:18:59,2022-08-02 12:49:46,113.994766,22.606143,21,63,66282.9,2,1,1,576,202
8471,2022-08-02 14:19:04,2022-08-02 14:19:07,2022-08-02 14:19:04,2022-08-02 11:43:57,113.994743,22.603769,21,319,71643.5,2,1,9,136,201
18447,2022-08-02 14:17:51,2022-08-02 14:19:09,2022-08-02 14:19:06,2022-08-02 07:24:20,113.991508,22.599559,0,120,42279.6,2,0,1,522,202
