id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:20:42,2022-08-01 08:20:42,2022-08-01 08:20:42,2022-08-01 06:51:48,113.997596,22.598381,24,38,70653.2,2,1,5,272
8335,2022-08-01 08:20:40,2022-08-01 08:20:39,2022-08-01 08:20:40,2022-08-01 07:58:08,113.995338,22.595952,16,240,65913.8,1,1,9,99
8345,2022-08-01 08:20:34,2022-08-01 08:20:34,2022-08-01 08:20:34,2022-08-01 06:33:33,113.99028,22.602945,12,170,54474.5,1,1,13,87
8371,2022-08-01 08:20:00,2022-08-01 08:20:30,2022-08-01 08:20:30,2022-08-01 06:55:55,113.990791,22.603389,0,272,74762.3,2,0,1,0
8411,2022-08-01 08:20:40,2022-08-01 08:20:40,2022-08-01 08:20:40,2022-08-01 06:50:11,113.993637,22.605239,23,331,51233.2,2,1,10,254
8421,2022-08-01 08:19:32,2022-08-01 08:20:32,2022-08-01 08:20:32,2022-08-01 07:19:03,113.997489,22.610578,0,55,65945.0,1,0,1,0
8447,2022-08-01 08:18:52,2022-08-01 08:20:37,2022-08-01 08:20:37,2022-08-01 07:53:30,113.997497,22.610651,0,119,78070.5,1,0,1,540
8458,2022-08-01 08:20:39,2022-08-01 08:20:42,2022-08-01 08:20:39,2022-08-01 06:50:50,113.995567,22.602928,21,107,66150.4,1,0,6,224
8470,2022-08-01 08:20:28,2022-08-01 08:20:43,2022-08-01 08:20:43,2022-08-01 06:34:14,113.997367,22.610546,0,101,61819.3,1,0,1,529
18447,2022-08-01 08:16:58,2022-08-01 08:20:39,2022-08-01 08:20:36,2022-07-30 11:42:10,113.991523,22.599575,0,73,42137.7,2,0,1,524
