id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:02:24,2022-08-01 08:04:54,2022-08-01 08:04:54,2022-08-01 06:51:48,113.991821,22.603183,0,301,70651.1,1,1,13,177
8335,2022-08-01 08:01:52,2022-08-01 08:04:52,2022-08-01 08:04:52,2022-08-01 07:58:08,113.997528,22.610536,0,140,65910.9,1,0,1,528
8345,2022-08-01 08:04:43,2022-08-01 08:04:56,2022-08-01 08:04:57,2022-08-01 06:33:33,113.994033,22.604415,0,153,54471.3,1,1,5,242
8371,2022-08-01 08:02:59,2022-08-01 08:04:59,2022-08-01 08:04:59,2022-08-01 06:55:55,113.997459,22.610626,0,121,74757.9,1,0,1,538
8411,2022-08-01 08:03:52,2022-08-01 08:04:54,2022-08-01 08:04:53,2022-08-01 06:50:11,113.990661,22.60345,0,246,51230.0,1,1,13,134
8447,2022-08-01 08:00:18,2022-08-01 08:05:03,2022-08-01 08:05:03,2022-08-01 07:53:30,113.997352,22.610647,0,179,78070.5,1,0,1,540
8458,2022-08-01 08:04:55,2022-08-01 08:04:58,2022-08-01 08:04:58,2022-08-01 06:50:50,113.997413,22.610637,0,236,66148.9,1,0,1,538
8470,2022-08-01 08:03:36,2022-08-01 08:04:51,2022-08-01 08:04:51,2022-08-01 06:34:14,113.990249,22.603128,0,175,61815.0,1,1,13,100
8471,2022-08-01 08:05:01,2022-08-01 08:05:01,2022-08-01 08:05:01,2022-08-01 07:32:10,113.992057,22.600498,24,4,71506.4,1,1,13,254
18447,2022-08-01 08:02:18,2022-08-01 08:04:51,2022-08-01 08:04:49,2022-07-30 11:42:10,113.997558,22.610546,0,97,42135.6,1,0,1,0
