id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 11:52:33,2022-08-01 11:52:33,2022-08-01 11:52:33,2022-08-01 11:23:38,113.998184,22.605995,7,276,66248.2,1,0,2,127
8335,2022-08-01 11:52:39,2022-08-01 11:52:39,2022-08-01 11:52:39,2022-08-01 10:19:13,113.997344,22.610671,5,282,65932.0,2,0,6,0
8365,2022-08-01 11:47:50,2022-08-01 11:52:35,2022-08-01 11:52:35,2022-08-01 06:58:33,113.991447,22.599546,0,90,59563.6,1,0,13,326
8411,2022-08-01 11:52:32,2022-08-01 11:52:36,2022-08-01 11:52:32,2022-08-01 06:50:11,113.998466,22.605978,16,8,51276.3,2,0,12,540
8447,2022-08-01 11:52:36,2022-08-01 11:52:36,2022-08-01 11:52:36,2022-08-01 11:23:28,113.998397,22.601762,18,121,78091.0,1,0,8,233
8458,2022-08-01 11:51:16,2022-08-01 11:52:34,2022-08-01 11:52:31,2022-08-01 06:50:50,113.991737,22.603282,0,310,66174.0,1,1,13,182
8471,2022-08-01 11:52:36,2022-08-01 11:52:38,2022-08-01 11:52:36,2022-08-01 11:39:31,113.990356,22.597906,25,183,71527.0,1,0,12,176
