id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:35:23,2022-08-01 08:35:23,2022-08-01 07:58:08,113.991294,22.599349,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:35:21,2022-08-01 08:35:21,2022-08-01 08:35:21,2022-08-01 06:33:33,113.998634,22.60865,22,338,54478.5,2,1,12,255
8371,2022-08-01 08:35:20,2022-08-01 08:35:23,2022-08-01 08:35:20,2022-08-01 06:55:55,113.997978,22.603319,18,326,74764.9,2,1,8,207
8411,2022-08-01 08:35:20,2022-08-01 08:35:23,2022-08-01 08:35:20,2022-08-01 06:50:11,113.997795,22.610292,18,153,51234.5,1,0,1,499
8421,2022-08-01 08:35:23,2022-08-01 08:35:23,2022-08-01 08:35:23,2022-08-01 07:19:03,113.992027,22.602422,24,21,65947.4,2,1,2,262
8447,2022-08-01 08:35:24,2022-08-01 08:35:24,2022-08-01 08:35:24,2022-08-01 07:53:30,113.990379,22.598064,17,6,78074.1,1,1,12,158
8458,2022-08-01 08:35:21,2022-08-01 08:35:21,2022-08-01 08:35:21,2022-08-01 06:50:50,113.990211,22.603363,13,189,66153.4,1,1,13,135
8470,2022-08-01 08:35:23,2022-08-01 08:35:23,2022-08-01 08:35:23,2022-08-01 06:34:14,113.998802,22.60073,17,142,61821.4,1,1,8,112
8471,2022-08-01 08:35:14,2022-08-01 08:35:14,2022-08-01 08:35:14,2022-08-01 07:32:10,113.991142,22.597089,24,73,71507.9,2,1,3,131
18447,2022-08-01 08:35:20,2022-08-01 08:35:23,2022-08-01 08:35:20,2022-07-30 11:42:10,113.994194,22.604188,9,179,42141.0,1,1,5,459
