id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 09:05:25,2022-08-01 09:05:25,2022-08-01 09:05:25,2022-08-01 06:51:48,113.994102,22.604358,21,319,70658.6,2,1,1,440
8335,2022-08-01 09:02:47,2022-08-01 09:05:32,2022-08-01 09:05:32,2022-08-01 07:58:08,113.994514,22.595718,0,9,65920.1,1,1,2,1224
8345,2022-08-01 09:05:24,2022-08-01 09:05:23,2022-08-01 09:05:24,2022-08-01 06:33:33,113.994522,22.60391,17,141,54480.2,1,1,5,165
8365,2022-08-01 09:05:23,2022-08-01 09:05:23,2022-08-01 09:05:23,2022-08-01 06:58:33,113.998138,22.609775,20,329,59554.8,2,1,12,118
8371,2022-08-01 09:05:20,2022-08-01 09:05:23,2022-08-01 09:05:20,2022-08-01 06:55:55,113.99044,22.602561,11,134,74771.3,2,0,1,350
8411,2022-08-01 09:05:25,2022-08-01 09:05:28,2022-08-01 09:05:25,2022-08-01 06:50:11,113.994758,22.603746,23,315,51241.9,2,1,9,140
8421,2022-08-01 09:03:41,2022-08-01 09:05:26,2022-08-01 09:05:26,2022-08-01 07:19:03,113.997314,22.610654,0,209,65953.1,1,0,1,526
8447,2022-08-01 09:04:52,2022-08-01 09:05:21,2022-08-01 09:05:22,2022-08-01 09:01:42,113.991668,22.603513,0,32,78075.5,2,1,1,472
8458,2022-08-01 09:03:57,2022-08-01 09:05:29,2022-08-01 09:05:26,2022-08-01 06:50:50,113.991531,22.599548,0,87,66159.9,2,0,1,515
8470,2022-08-01 09:05:32,2022-08-01 09:05:32,2022-08-01 09:05:32,2022-08-01 06:34:14,113.997138,22.606096,23,293,61828.9,1,0,3,203
8471,2022-08-01 09:03:28,2022-08-01 09:05:28,2022-08-01 09:05:29,2022-08-01 07:32:10,113.99752,22.610599,0,116,71511.3,1,0,1,536
18447,2022-08-01 09:05:29,2022-08-01 09:05:32,2022-08-01 09:05:29,2022-07-30 11:42:10,113.990379,22.598033,15,1,42147.4,1,1,12,161
