id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:27:32,2022-08-01 08:29:15,2022-08-01 08:29:16,2022-08-01 08:27:32,113.991531,22.603475,0,0,66229.4,1,1,13,339
8330,2022-08-01 08:29:03,2022-08-01 08:29:03,2022-08-01 08:29:03,2022-08-01 06:51:48,113.997619,22.610591,17,306,70655.6,2,0,13,0
8335,2022-08-01 08:29:06,2022-08-01 08:29:05,2022-08-01 08:29:06,2022-08-01 07:58:08,113.991409,22.599475,14,225,65915.9,1,1,13,327
8345,2022-08-01 08:29:13,2022-08-01 08:29:13,2022-08-01 08:29:13,2022-08-01 06:33:33,113.998138,22.602602,17,347,54476.9,2,0,8,222
8371,2022-08-01 08:29:09,2022-08-01 08:29:12,2022-08-01 08:29:09,2022-08-01 06:55:55,113.990333,22.597427,5,177,74763.2,2,0,3,221
8411,2022-08-01 08:24:35,2022-08-01 08:29:05,2022-08-01 08:29:02,2022-08-01 06:50:11,113.997489,22.610591,0,94,51234.5,1,0,1,0
8421,2022-08-01 08:29:10,2022-08-01 08:29:10,2022-08-01 08:29:10,2022-08-01 07:19:03,113.992683,22.60313,23,239,65946.5,1,1,5,303
8447,2022-08-01 08:29:17,2022-08-01 08:29:17,2022-08-01 08:29:17,2022-08-01 07:53:30,113.999603,22.600006,8,190,78072.8,1,0,9,743
8458,2022-08-01 08:27:14,2022-08-01 08:29:12,2022-08-01 08:29:12,2022-08-01 06:50:50,113.990371,22.597135,0,305,66152.4,1,0,12,203
8470,2022-08-01 08:29:17,2022-08-01 08:29:17,2022-08-01 08:29:17,2022-08-01 06:34:14,113.997947,22.605962,20,246,61820.0,1,1,2,103
8471,2022-08-01 08:29:12,2022-08-01 08:29:11,2022-08-01 08:29:12,2022-08-01 07:32:10,113.991569,22.603456,11,313,71506.8,1,1,13,179
18447,2022-08-01 08:28:47,2022-08-01 08:29:16,2022-08-01 08:29:13,2022-07-30 11:42:10,113.998207,22.609683,0,335,42139.5,2,1,1,1105
