id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8345,2022-08-02 15:09:19,2022-08-02 15:09:22,2022-08-02 15:09:19,2022-08-02 06:48:47,113.996643,22.60297,21,263,54609.8,2,0,9,303,201
8371,2022-08-02 15:04:57,2022-08-02 15:09:30,2022-08-02 15:09:27,2022-08-02 13:47:56,113.997528,22.610567,0,60,74917.4,1,0,1,519,202
8470,2022-08-02 15:09:24,2022-08-02 15:09:27,2022-08-02 15:09:24,2022-08-02 14:49:09,113.997611,22.598489,24,217,61939.3,1,1,9,472,201
18447,2022-08-02 15:08:44,2022-08-02 15:09:16,2022-08-02 15:09:13,2022-08-02 07:24:20,113.991455,22.599636,0,35,42286.5,2,0,1,522,202
