id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 13:15:18,2022-08-01 13:15:18,2022-08-01 13:15:18,2022-08-01 11:23:38,113.997352,22.610597,15,102,66265.2,1,0,1,535
8330,2022-08-01 13:15:26,2022-08-01 13:15:29,2022-08-01 13:15:26,2022-08-01 06:51:48,113.9943,22.604129,19,132,70694.3,1,1,5,199
8335,2022-08-01 13:15:27,2022-08-01 13:15:27,2022-08-01 13:15:27,2022-08-01 10:19:13,113.990295,22.603319,11,207,65949.6,1,1,13,128
8345,2022-08-01 13:11:52,2022-08-01 13:15:24,2022-08-01 13:15:24,2022-08-01 06:33:33,113.991271,22.599384,0,122,54508.9,1,0,13,335
8365,2022-08-01 13:15:27,2022-08-01 13:15:29,2022-08-01 13:15:27,2022-08-01 06:58:33,113.996253,22.59696,25,39,59580.6,2,1,5,487
8447,2022-08-01 13:10:32,2022-08-01 13:15:20,2022-08-01 13:15:18,2022-08-01 11:23:28,113.997512,22.610536,0,61,78107.4,1,0,1,529
8458,2022-08-01 13:12:08,2022-08-01 13:15:25,2022-08-01 13:15:22,2022-08-01 06:50:50,113.991516,22.599575,0,84,66180.6,2,0,1,518
8471,2022-08-01 13:12:22,2022-08-01 13:15:25,2022-08-01 13:15:22,2022-08-01 12:39:44,113.997322,22.610618,0,217,71534.7,1,0,1,528
