id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8267,2022-08-02 14:38:05,2022-08-02 14:38:12,2022-08-02 14:38:05,2022-08-02 13:27:52,113.99839,22.601959,17,341,75420.8,2,0,7,69,201
8330,2022-08-02 14:38:19,2022-08-02 14:38:22,2022-08-02 14:38:19,2022-08-02 11:58:18,113.990226,22.603332,14,230,70793.3,1,1,13,131,201
8345,2022-08-02 14:36:59,2022-08-02 14:38:14,2022-08-02 14:38:14,2022-08-02 06:48:47,113.997528,22.610591,0,50,54602.7,1,0,1,531,201
8371,2022-08-02 14:38:18,2022-08-02 14:38:22,2022-08-02 14:38:18,2022-08-02 13:47:56,113.998924,22.600633,14,145,74910.6,1,1,8,94,201
8421,2022-08-02 14:38:17,2022-08-02 14:38:20,2022-08-02 14:38:17,2022-08-02 14:24:29,113.994064,22.60571,25,56,66060.9,2,0,3,487,202
8458,2022-08-02 14:38:03,2022-08-02 14:38:21,2022-08-02 14:38:18,2022-08-02 12:49:46,113.991279,22.599357,0,140,66286.0,2,0,1,525,202
