id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:24:33,2022-08-01 08:24:33,2022-08-01 08:24:33,2022-08-01 06:51:48,113.994636,22.6039,14,304,70654.3,2,1,9,117
8335,2022-08-01 08:24:20,2022-08-01 08:24:34,2022-08-01 08:24:34,2022-08-01 07:58:08,113.991287,22.599287,0,69,65914.7,1,0,13,344
8345,2022-08-01 08:24:31,2022-08-01 08:24:31,2022-08-01 08:24:31,2022-08-01 06:33:33,113.993156,22.596338,19,130,54475.6,1,1,12,404
8371,2022-08-01 08:24:37,2022-08-01 08:24:38,2022-08-01 08:24:37,2022-08-01 06:55:55,113.990272,22.603082,15,170,74762.4,2,0,1,0
8411,2022-08-01 08:24:35,2022-08-01 08:24:35,2022-08-01 08:24:35,2022-08-01 06:50:11,113.997314,22.610607,9,110,51234.4,1,0,1,0
8421,2022-08-01 08:24:37,2022-08-01 08:24:37,2022-08-01 08:24:37,2022-08-01 07:19:03,113.998146,22.609657,17,151,65945.1,1,1,1,406
8447,2022-08-01 08:24:32,2022-08-01 08:24:32,2022-08-01 08:24:32,2022-08-01 07:53:30,113.994987,22.60626,16,250,78071.5,1,1,4,207
8458,2022-08-01 08:24:35,2022-08-01 08:24:35,2022-08-01 08:24:35,2022-08-01 06:50:50,113.996307,22.596975,23,220,66151.6,1,1,9,252
8470,2022-08-01 08:20:28,2022-08-01 08:24:28,2022-08-01 08:24:28,2022-08-01 06:34:14,113.997512,22.61054,0,75,61819.3,1,0,1,526
18447,2022-08-01 08:24:35,2022-08-01 08:24:38,2022-08-01 08:24:35,2022-07-30 11:42:10,113.993896,22.603654,16,47,42138.3,2,1,1,414
