id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:54:38,2022-08-01 08:54:38,2022-08-01 08:54:38,2022-08-01 08:27:32,113.994117,22.605749,24,55,66232.7,2,1,10,181
8330,2022-08-01 08:54:35,2022-08-01 08:54:35,2022-08-01 08:54:35,2022-08-01 06:51:48,113.998664,22.608514,22,158,70656.2,1,1,1,277
8335,2022-08-01 08:54:39,2022-08-01 08:54:39,2022-08-01 08:54:39,2022-08-01 07:58:08,113.998817,22.60831,17,316,65917.7,2,1,1,1072
8345,2022-08-01 08:53:55,2022-08-01 08:54:39,2022-08-01 08:54:40,2022-08-01 06:33:33,113.997489,22.610601,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:54:30,2022-08-01 08:54:29,2022-08-01 08:54:30,2022-08-01 06:58:33,113.994255,22.595943,18,160,59551.9,2,0,5,726
8371,2022-08-01 08:54:30,2022-08-01 08:54:34,2022-08-01 08:54:30,2022-08-01 06:55:55,113.996223,22.596908,24,218,74769.5,1,1,9,241
8411,2022-08-01 08:52:09,2022-08-01 08:54:28,2022-08-01 08:54:24,2022-08-01 06:50:11,113.990303,22.603174,0,171,51238.9,1,1,13,104
8421,2022-08-01 08:54:37,2022-08-01 08:54:37,2022-08-01 08:54:37,2022-08-01 07:19:03,113.991775,22.599864,15,210,65951.0,1,0,6,486
8458,2022-08-01 08:51:26,2022-08-01 08:54:29,2022-08-01 08:54:28,2022-08-01 06:50:50,113.997352,22.610599,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:54:32,2022-08-01 08:54:32,2022-08-01 08:54:32,2022-08-01 06:34:14,113.998352,22.601982,11,4,61826.2,2,0,7,115
18447,2022-08-01 08:54:35,2022-08-01 08:54:38,2022-08-01 08:54:35,2022-07-30 11:42:10,113.995338,22.606637,10,234,42144.8,1,0,4,264
