id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:40,2022-08-01 08:58:39,2022-08-01 08:58:40,2022-08-01 08:27:32,113.997322,22.610605,16,150,66233.9,1,0,1,533
8330,2022-08-01 08:58:43,2022-08-01 08:58:43,2022-08-01 08:58:43,2022-08-01 06:51:48,113.993698,22.603656,20,262,70657.3,1,1,5,403
8335,2022-08-01 08:58:40,2022-08-01 08:58:40,2022-08-01 08:58:40,2022-08-01 07:58:08,113.997566,22.604145,21,178,65918.8,1,1,2,244
8345,2022-08-01 08:53:55,2022-08-01 08:58:39,2022-08-01 08:58:40,2022-08-01 06:33:33,113.997497,22.610589,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:58:41,2022-08-01 08:58:41,2022-08-01 08:58:41,2022-08-01 06:58:33,113.998435,22.601842,12,338,59553.0,2,0,7,132
8371,2022-08-01 08:58:41,2022-08-01 08:58:44,2022-08-01 08:58:41,2022-08-01 06:55:55,113.990585,22.599035,23,49,74770.5,1,0,13,339
8411,2022-08-01 08:58:34,2022-08-01 08:58:37,2022-08-01 08:58:34,2022-08-01 06:50:11,113.992256,22.597074,11,139,51240.0,1,1,12,284
8421,2022-08-01 08:58:43,2022-08-01 08:58:43,2022-08-01 08:58:43,2022-08-01 07:19:03,113.992851,22.603202,24,40,65951.6,2,1,2,309
8458,2022-08-01 08:58:41,2022-08-01 08:58:42,2022-08-01 08:58:41,2022-08-01 06:50:50,113.998535,22.606327,23,206,66158.3,1,0,2,165
8470,2022-08-01 08:58:43,2022-08-01 08:58:42,2022-08-01 08:58:43,2022-08-01 06:34:14,113.996078,22.606292,22,110,61827.2,2,1,11,253
18447,2022-08-01 08:58:31,2022-08-01 08:58:34,2022-08-01 08:58:31,2022-07-30 11:42:10,113.998161,22.602275,18,158,42145.8,1,0,8,237
