id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8267,2022-08-02 14:43:05,2022-08-02 14:43:08,2022-08-02 14:43:05,2022-08-02 13:27:52,113.99839,22.606164,15,170,75422.2,2,0,12,467,201
8330,2022-08-02 14:42:58,2022-08-02 14:43:01,2022-08-02 14:42:58,2022-08-02 11:58:18,113.990402,22.597118,18,136,70794.2,1,1,12,259,201
8345,2022-08-02 14:43:03,2022-08-02 14:43:06,2022-08-02 14:43:03,2022-08-02 06:48:47,113.996086,22.606534,21,287,54603.5,1,1,3,86,201
8371,2022-08-02 14:43:05,2022-08-02 14:43:08,2022-08-02 14:43:05,2022-08-02 13:47:56,113.990356,22.597198,16,330,74912.0,1,0,12,252,201
8421,2022-08-02 14:42:14,2022-08-02 14:43:02,2022-08-02 14:42:59,2022-08-02 14:24:29,113.997444,22.610612,0,236,66062.0,1,0,1,0,201
