id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:54:28,2022-08-01 08:54:28,2022-08-01 08:54:28,2022-08-01 08:27:32,113.993659,22.605508,13,68,66232.7,2,1,10,236
8330,2022-08-01 08:54:29,2022-08-01 08:54:29,2022-08-01 08:54:29,2022-08-01 06:51:48,113.998519,22.608812,22,156,70656.1,1,1,1,310
8335,2022-08-01 08:54:33,2022-08-01 08:54:33,2022-08-01 08:54:33,2022-08-01 07:58:08,113.998908,22.608045,21,11,65917.6,2,1,1,1066
8345,2022-08-01 08:53:55,2022-08-01 08:54:24,2022-08-01 08:54:25,2022-08-01 06:33:33,113.997482,22.610601,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:54:30,2022-08-01 08:54:29,2022-08-01 08:54:30,2022-08-01 06:58:33,113.994255,22.595943,18,160,59551.9,2,0,5,726
8371,2022-08-01 08:54:29,2022-08-01 08:54:32,2022-08-01 08:54:29,2022-08-01 06:55:55,113.996269,22.59696,24,218,74769.5,1,1,9,248
8411,2022-08-01 08:52:09,2022-08-01 08:54:28,2022-08-01 08:54:24,2022-08-01 06:50:11,113.990303,22.603174,0,171,51238.9,1,1,13,104
8421,2022-08-01 08:54:33,2022-08-01 08:54:33,2022-08-01 08:54:33,2022-08-01 07:19:03,113.991867,22.600017,17,213,65951.0,1,0,6,474
8458,2022-08-01 08:51:26,2022-08-01 08:54:29,2022-08-01 08:54:28,2022-08-01 06:50:50,113.997352,22.610599,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:54:32,2022-08-01 08:54:32,2022-08-01 08:54:32,2022-08-01 06:34:14,113.998352,22.601982,11,4,61826.2,2,0,7,115
18447,2022-08-01 08:54:29,2022-08-01 08:54:32,2022-08-01 08:54:29,2022-07-30 11:42:10,113.995529,22.606641,20,281,42144.8,1,0,4,278
