id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8267,2022-08-01 16:44:41,2022-08-01 16:44:43,2022-08-01 16:44:41,2022-08-01 13:20:02,113.997436,22.6058,26,105,75341.4,2,1,11,97
8371,2022-08-01 16:44:39,2022-08-01 16:44:43,2022-08-01 16:44:39,2022-08-01 13:48:14,113.991683,22.59972,20,46,74829.7,1,1,13,311
8421,2022-08-01 16:44:25,2022-08-01 16:44:43,2022-08-01 16:44:39,2022-08-01 14:27:31,113.994071,22.604446,0,163,65991.6,1,1,5,451
8447,2022-08-01 16:43:47,2022-08-01 16:44:32,2022-08-01 16:44:32,2022-08-01 16:43:47,113.996948,22.611114,0,0,78116.3,1,0,1,0
8470,2022-08-01 16:44:42,2022-08-01 16:44:42,2022-08-01 16:44:42,2022-08-01 11:30:53,113.998245,22.605916,9,98,61873.7,2,0,12,542
