id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8267,2022-08-01 15:34:16,2022-08-01 15:34:18,2022-08-01 15:34:16,2022-08-01 13:20:02,113.993583,22.605295,19,150,75330.4,1,0,5,295
8365,2022-08-01 15:32:39,2022-08-01 15:34:09,2022-08-01 15:34:09,2022-08-01 06:58:33,113.998146,22.603401,0,283,59592.2,2,0,8,226
8411,2022-08-01 15:33:49,2022-08-01 15:34:19,2022-08-01 15:34:19,2022-08-01 15:33:49,113.997413,22.610673,0,0,51277.0,1,0,1,533
8421,2022-08-01 15:32:04,2022-08-01 15:34:07,2022-08-01 15:34:04,2022-08-01 14:27:31,113.997573,22.610593,0,96,65981.5,1,0,1,533
8470,2022-08-01 15:34:17,2022-08-01 15:34:17,2022-08-01 15:34:17,2022-08-01 11:30:53,113.997711,22.605754,21,85,61860.8,2,1,11,86
18447,2022-08-01 15:34:02,2022-08-01 15:34:06,2022-08-01 15:34:02,2022-08-01 12:17:12,113.994033,22.605695,20,57,42198.8,2,1,1,484
