id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:36:38,2022-08-01 08:36:38,2022-08-01 07:58:08,113.991279,22.599386,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:36:44,2022-08-01 08:36:43,2022-08-01 08:36:44,2022-08-01 06:33:33,113.997459,22.610742,4,202,54478.8,2,0,13,0
8371,2022-08-01 08:36:40,2022-08-01 08:36:43,2022-08-01 08:36:40,2022-08-01 06:55:55,113.994728,22.603775,24,317,74765.3,2,1,9,134
8411,2022-08-01 08:36:39,2022-08-01 08:36:42,2022-08-01 08:36:39,2022-08-01 06:50:11,113.998634,22.606451,19,202,51235.0,1,0,2,143
8421,2022-08-01 08:36:31,2022-08-01 08:36:38,2022-08-01 08:36:38,2022-08-01 07:19:03,113.993797,22.604898,0,314,65947.8,2,0,3,424
8447,2022-08-01 08:36:17,2022-08-01 08:36:29,2022-08-01 08:36:30,2022-08-01 07:53:30,113.991416,22.599477,0,51,78074.3,1,1,13,327
8458,2022-08-01 08:36:42,2022-08-01 08:36:43,2022-08-01 08:36:42,2022-08-01 06:50:50,113.990417,22.602621,19,140,66153.5,1,1,13,47
8470,2022-08-01 08:36:35,2022-08-01 08:36:35,2022-08-01 08:36:35,2022-08-01 06:34:14,113.997764,22.598705,27,218,61821.8,1,1,9,501
8471,2022-08-01 08:36:42,2022-08-01 08:36:42,2022-08-01 08:36:42,2022-08-01 07:32:10,113.994689,22.59567,17,61,71508.3,2,0,5,708
18447,2022-08-01 08:36:27,2022-08-01 08:36:30,2022-08-01 08:36:27,2022-07-30 11:42:10,113.991897,22.60227,20,206,42141.3,1,1,5,270
