id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8267,2022-08-02 14:30:36,2022-08-02 14:30:43,2022-08-02 14:30:36,2022-08-02 13:27:52,113.990501,22.602619,21,133,75418.5,1,1,7,838,201
8330,2022-08-02 14:30:33,2022-08-02 14:30:36,2022-08-02 14:30:33,2022-08-02 11:58:18,113.99459,22.595657,12,341,70791.8,1,0,10,266,201
8345,2022-08-02 14:30:42,2022-08-02 14:30:42,2022-08-02 14:30:42,2022-08-02 06:48:47,113.997909,22.603355,9,270,54600.8,2,1,8,200,201
8371,2022-08-02 14:30:39,2022-08-02 14:30:42,2022-08-02 14:30:39,2022-08-02 13:47:56,113.998176,22.609693,11,153,74908.7,1,1,1,422,201
8421,2022-08-02 14:30:40,2022-08-02 14:30:44,2022-08-02 14:30:40,2022-08-02 14:24:29,113.991806,22.601329,21,146,66059.7,1,1,5,341,202
8458,2022-08-02 14:30:36,2022-08-02 14:30:39,2022-08-02 14:30:36,2022-08-02 12:49:46,113.998458,22.608983,25,157,66284.1,1,1,1,328,202
18447,2022-08-02 14:30:28,2022-08-02 14:30:31,2022-08-02 14:30:28,2022-08-02 07:24:20,113.998435,22.605979,17,12,42281.0,2,1,1,930,202
