id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 08:59:48,2022-08-01 08:59:49,2022-08-01 08:27:32,113.997489,22.610561,0,54,66233.9,1,0,1,526
8330,2022-08-01 08:59:57,2022-08-01 08:59:57,2022-08-01 08:59:57,2022-08-01 06:51:48,113.991744,22.60139,19,137,70657.7,1,1,5,332
8335,2022-08-01 08:59:55,2022-08-01 08:59:55,2022-08-01 08:59:55,2022-08-01 07:58:08,113.998992,22.600553,23,122,65919.3,1,1,2,682
8365,2022-08-01 08:59:45,2022-08-01 08:59:45,2022-08-01 08:59:45,2022-08-01 06:58:33,113.997909,22.603338,11,268,59553.2,2,1,8,199
8371,2022-08-01 08:59:45,2022-08-01 08:59:48,2022-08-01 08:59:45,2022-08-01 06:55:55,113.991973,22.601011,14,341,74770.8,1,1,13,206
8411,2022-08-01 08:59:52,2022-08-01 08:59:55,2022-08-01 08:59:52,2022-08-01 06:50:11,113.99485,22.595718,9,62,51240.3,2,0,5,693
8421,2022-08-01 08:59:57,2022-08-01 08:59:57,2022-08-01 08:59:57,2022-08-01 07:19:03,113.993614,22.605459,15,39,65951.9,2,0,3,431
8458,2022-08-01 08:59:53,2022-08-01 08:59:57,2022-08-01 08:59:53,2022-08-01 06:50:50,113.996337,22.606452,24,281,66158.6,1,1,3,116
8470,2022-08-01 08:59:35,2022-08-01 08:59:49,2022-08-01 08:59:49,2022-08-01 06:34:14,113.998535,22.606197,0,17,61827.6,2,0,12,518
18447,2022-08-01 08:59:31,2022-08-01 08:59:56,2022-08-01 08:59:52,2022-07-30 11:42:10,113.999282,22.599912,0,238,42146.1,1,0,9,714
