id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:02:24,2022-08-01 08:06:24,2022-08-01 08:06:24,2022-08-01 06:51:48,113.991806,22.603185,0,301,70651.1,1,1,13,177
8335,2022-08-01 08:01:52,2022-08-01 08:06:22,2022-08-01 08:06:22,2022-08-01 07:58:08,113.99752,22.610542,0,140,65910.9,1,0,1,528
8345,2022-08-01 08:06:14,2022-08-01 08:06:27,2022-08-01 08:06:28,2022-08-01 06:33:33,113.997688,22.603258,0,59,54471.8,1,0,7,183
8371,2022-08-01 08:06:34,2022-08-01 08:06:34,2022-08-01 08:06:34,2022-08-01 06:55:55,113.998733,22.606901,26,187,74758.4,1,1,1,110
8411,2022-08-01 08:03:52,2022-08-01 08:06:24,2022-08-01 08:06:22,2022-08-01 06:50:11,113.990646,22.603464,0,246,51230.0,1,1,13,134
8458,2022-08-01 08:04:55,2022-08-01 08:06:28,2022-08-01 08:06:27,2022-08-01 06:50:50,113.997375,22.610618,0,236,66148.9,1,0,1,538
8470,2022-08-01 08:06:36,2022-08-01 08:06:35,2022-08-01 08:06:36,2022-08-01 06:34:14,113.991653,22.59975,16,223,61815.5,1,1,13,306
8471,2022-08-01 08:05:57,2022-08-01 08:06:26,2022-08-01 08:06:27,2022-08-01 07:32:10,113.991966,22.603103,0,315,71506.7,1,1,13,183
18447,2022-08-01 08:02:18,2022-08-01 08:06:21,2022-08-01 08:06:18,2022-07-30 11:42:10,113.997558,22.610549,0,97,42135.6,1,0,1,0
