id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:56:26,2022-08-01 08:56:27,2022-08-01 08:56:26,2022-08-01 08:27:32,113.998207,22.605924,9,91,66233.2,2,0,12,541
8330,2022-08-01 08:56:29,2022-08-01 08:56:29,2022-08-01 08:56:29,2022-08-01 06:51:48,113.995712,22.606601,23,285,70656.8,1,0,4,272
8335,2022-08-01 08:56:25,2022-08-01 08:56:25,2022-08-01 08:56:25,2022-08-01 07:58:08,113.997642,22.610301,14,155,65918.0,1,0,1,485
8345,2022-08-01 08:53:55,2022-08-01 08:56:24,2022-08-01 08:56:25,2022-08-01 06:33:33,113.99752,22.610591,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:56:28,2022-08-01 08:56:28,2022-08-01 08:56:28,2022-08-01 06:58:33,113.996795,22.597387,9,38,59552.3,2,1,5,412
8371,2022-08-01 08:56:22,2022-08-01 08:56:25,2022-08-01 08:56:22,2022-08-01 06:55:55,113.994102,22.596035,21,261,74769.8,1,1,10,199
8411,2022-08-01 08:56:25,2022-08-01 08:56:29,2022-08-01 08:56:25,2022-08-01 06:50:11,113.992004,22.600368,22,192,51239.3,1,1,13,262
8421,2022-08-01 08:55:03,2022-08-01 08:56:18,2022-08-01 08:56:18,2022-08-01 07:19:03,113.991485,22.599531,0,129,65951.1,2,0,1,523
8470,2022-08-01 08:56:21,2022-08-01 08:56:21,2022-08-01 08:56:21,2022-08-01 06:34:14,113.995216,22.603273,25,318,61826.7,2,1,9,211
18447,2022-08-01 08:56:01,2022-08-01 08:56:18,2022-08-01 08:56:15,2022-07-30 11:42:10,113.994071,22.604442,0,135,42145.2,1,1,5,243
