id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8267,2022-08-01 16:47:48,2022-08-01 16:50:28,2022-08-01 16:50:20,2022-08-01 13:20:02,113.997375,22.610668,0,204,75342.1,1,0,1,518
8335,2022-08-01 16:49:22,2022-08-01 16:50:36,2022-08-01 16:50:36,2022-08-01 16:49:22,113.998321,22.603347,0,0,65963.8,1,1,2,145
8371,2022-08-01 16:50:36,2022-08-01 16:50:40,2022-08-01 16:50:36,2022-08-01 13:48:14,113.991012,22.602117,24,134,74830.5,2,0,1,310
8421,2022-08-01 16:47:28,2022-08-01 16:50:31,2022-08-01 16:50:28,2022-08-01 14:27:31,113.991271,22.599374,0,94,65992.4,2,0,1,522
8470,2022-08-01 16:47:21,2022-08-01 16:50:36,2022-08-01 16:50:36,2022-08-01 11:30:53,113.997482,22.610584,0,48,61874.4,1,0,1,529
