id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:02:10,2022-08-01 08:02:10,2022-08-01 08:02:10,2022-08-01 06:51:48,113.992012,22.602428,17,26,70651.0,1,1,13,157
8335,2022-08-01 08:01:52,2022-08-01 08:02:07,2022-08-01 08:02:07,2022-08-01 07:58:08,113.997497,22.61053,0,140,65910.9,1,0,1,528
8345,2022-08-01 08:02:08,2022-08-01 08:02:07,2022-08-01 08:02:08,2022-08-01 06:33:33,113.998252,22.606044,13,282,54470.6,1,0,2,133
8371,2022-08-01 08:01:57,2022-08-01 08:01:57,2022-08-01 08:01:57,2022-08-01 06:55:55,113.997917,22.610132,21,332,74757.8,1,0,1,0
8411,2022-08-01 08:02:06,2022-08-01 08:02:09,2022-08-01 08:02:06,2022-08-01 06:50:11,113.991722,22.599714,20,38,51229.4,1,1,13,313
8421,2022-08-01 07:57:57,2022-08-01 08:01:57,2022-08-01 08:01:57,2022-08-01 07:19:03,113.991531,22.599517,0,144,65943.0,2,0,1,522
8447,2022-08-01 08:00:18,2022-08-01 08:02:03,2022-08-01 08:02:03,2022-08-01 07:53:30,113.997344,22.610641,0,179,78070.5,1,0,1,540
8458,2022-08-01 08:02:03,2022-08-01 08:02:03,2022-08-01 08:02:03,2022-08-01 06:50:50,113.996955,22.605936,17,112,66148.1,2,1,11,159
8471,2022-08-01 08:02:00,2022-08-01 08:02:00,2022-08-01 08:02:00,2022-08-01 07:32:10,113.993804,22.603683,16,244,71505.5,1,1,5,415
18447,2022-08-01 08:02:07,2022-08-01 08:02:10,2022-08-01 08:02:07,2022-07-30 11:42:10,113.997428,22.610719,6,271,42135.6,2,0,13,0
