id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8267,2022-08-02 14:44:11,2022-08-02 14:44:19,2022-08-02 14:44:11,2022-08-02 13:27:52,113.994796,22.606197,23,243,75422.6,2,1,12,544,201
8330,2022-08-02 14:44:23,2022-08-02 14:44:26,2022-08-02 14:44:23,2022-08-02 11:58:18,113.993728,22.59604,25,107,70794.6,1,1,12,467,201
8345,2022-08-02 14:44:25,2022-08-02 14:44:28,2022-08-02 14:44:25,2022-08-02 06:48:47,113.993728,22.605024,22,152,54603.9,1,0,5,316,201
8371,2022-08-02 14:44:28,2022-08-02 14:44:31,2022-08-02 14:44:28,2022-08-02 13:47:56,113.991439,22.599454,19,55,74912.3,1,1,13,330,201
8421,2022-08-02 14:42:14,2022-08-02 14:44:32,2022-08-02 14:44:29,2022-08-02 14:24:29,113.997413,22.610589,0,236,66062.0,1,0,1,0,201
