id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 09:03:48,2022-08-01 09:03:49,2022-08-01 08:27:32,113.997489,22.610557,0,54,66233.9,1,0,1,526
8330,2022-08-01 09:04:00,2022-08-01 09:04:00,2022-08-01 09:04:00,2022-08-01 06:51:48,113.991912,22.602214,14,33,70658.3,2,1,1,267
8335,2022-08-01 09:02:47,2022-08-01 09:03:47,2022-08-01 09:03:47,2022-08-01 07:58:08,113.994522,22.595714,0,9,65920.1,1,1,2,1224
8345,2022-08-01 09:04:00,2022-08-01 09:03:59,2022-08-01 09:04:00,2022-08-01 06:33:33,113.994667,22.606115,24,237,54479.8,1,1,4,174
8365,2022-08-01 09:03:52,2022-08-01 09:03:52,2022-08-01 09:03:52,2022-08-01 06:58:33,113.99842,22.605922,17,16,59554.3,2,0,12,545
8371,2022-08-01 09:01:01,2022-08-01 09:03:56,2022-08-01 09:03:52,2022-08-01 06:55:55,113.990562,22.603492,0,267,74771.2,2,0,1,0
8411,2022-08-01 09:03:51,2022-08-01 09:03:54,2022-08-01 09:03:51,2022-08-01 06:50:11,113.998138,22.602512,23,343,51241.4,2,0,8,224
8421,2022-08-01 09:03:41,2022-08-01 09:03:56,2022-08-01 09:03:56,2022-08-01 07:19:03,113.997344,22.610622,0,209,65953.1,1,0,1,526
8447,2022-08-01 09:01:42,2022-08-01 09:03:46,2022-08-01 09:03:47,2022-08-01 09:01:42,113.991699,22.603437,0,0,78075.5,2,1,1,350
8458,2022-08-01 09:03:57,2022-08-01 09:04:00,2022-08-01 09:03:57,2022-08-01 06:50:50,113.991386,22.599512,7,66,66159.9,2,0,1,530
8470,2022-08-01 09:04:00,2022-08-01 09:03:59,2022-08-01 09:04:00,2022-08-01 06:34:14,113.998527,22.608789,22,157,61828.4,1,1,1,319
8471,2022-08-01 09:03:28,2022-08-01 09:03:58,2022-08-01 09:03:59,2022-08-01 07:32:10,113.997528,22.610612,0,116,71511.3,1,0,1,536
18447,2022-08-01 09:03:36,2022-08-01 09:03:58,2022-08-01 09:03:55,2022-07-30 11:42:10,113.992538,22.596942,0,317,42147.1,1,0,11,250
