id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 13:35:46,2022-08-01 13:35:47,2022-08-01 13:35:46,2022-08-01 11:23:38,113.994049,22.603822,14,28,66267.9,1,1,13,414
8335,2022-08-01 13:34:43,2022-08-01 13:35:42,2022-08-01 13:35:42,2022-08-01 10:19:13,113.997489,22.61061,0,108,65953.9,1,0,1,536
8345,2022-08-01 13:32:13,2022-08-01 13:35:43,2022-08-01 13:35:43,2022-08-01 06:33:33,113.997344,22.610603,0,218,54510.9,1,0,1,536
8365,2022-08-01 13:35:49,2022-08-01 13:35:52,2022-08-01 13:35:49,2022-08-01 06:58:33,113.996269,22.602941,19,89,59585.0,1,1,6,150
8447,2022-08-01 13:35:50,2022-08-01 13:35:52,2022-08-01 13:35:50,2022-08-01 11:23:28,113.991989,22.60309,22,311,78111.7,1,1,13,183
8458,2022-08-01 13:35:47,2022-08-01 13:35:50,2022-08-01 13:35:47,2022-08-01 06:50:50,113.99678,22.606302,17,292,66183.5,1,0,3,164
8471,2022-08-01 13:35:49,2022-08-01 13:35:52,2022-08-01 13:35:49,2022-08-01 12:39:44,113.997856,22.60576,26,76,71537.9,1,1,4,443
18447,2022-08-01 13:31:51,2022-08-01 13:35:39,2022-08-01 13:35:36,2022-08-01 12:17:12,113.997528,22.610544,0,67,42180.9,1,0,1,519
