id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 12:28:14,2022-08-01 12:28:14,2022-08-01 12:28:14,2022-08-01 11:23:38,113.999565,22.600101,14,308,66254.2,2,0,6,231
8330,2022-08-01 12:28:13,2022-08-01 12:28:16,2022-08-01 12:28:13,2022-08-01 06:51:48,113.995277,22.606603,16,210,70686.8,1,0,4,234
8335,2022-08-01 12:28:16,2022-08-01 12:28:16,2022-08-01 12:28:16,2022-08-01 10:19:13,113.998641,22.601467,20,158,65938.2,1,1,8,192
8365,2022-08-01 12:27:04,2022-08-01 12:28:04,2022-08-01 12:28:04,2022-08-01 06:58:33,113.990585,22.603445,0,244,59570.1,1,1,13,138
8447,2022-08-01 12:27:14,2022-08-01 12:28:14,2022-08-01 12:28:14,2022-08-01 11:23:28,113.997497,22.610559,0,64,78097.9,1,0,1,530
8470,2022-08-01 12:28:16,2022-08-01 12:28:16,2022-08-01 12:28:16,2022-08-01 11:30:53,113.99401,22.603797,14,37,61844.1,2,1,1,425
