id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:27:32,2022-08-01 08:29:45,2022-08-01 08:29:46,2022-08-01 08:27:32,113.991539,22.603477,0,0,66229.4,1,1,13,339
8330,2022-08-01 08:29:32,2022-08-01 08:29:46,2022-08-01 08:29:46,2022-08-01 06:51:48,113.99707,22.61103,0,322,70655.7,1,0,1,0
8335,2022-08-01 08:29:23,2022-08-01 08:29:38,2022-08-01 08:29:38,2022-08-01 07:58:08,113.991394,22.599315,0,149,65915.9,1,0,13,337
8345,2022-08-01 08:29:46,2022-08-01 08:29:45,2022-08-01 08:29:46,2022-08-01 06:33:33,113.997886,22.603296,11,246,54477.0,2,1,8,196
8371,2022-08-01 08:29:43,2022-08-01 08:29:47,2022-08-01 08:29:43,2022-08-01 06:55:55,113.991119,22.597057,24,75,74763.3,2,1,3,134
8421,2022-08-01 08:29:36,2022-08-01 08:29:36,2022-08-01 08:29:36,2022-08-01 07:19:03,113.991783,22.602075,17,204,65946.7,1,0,6,276
8447,2022-08-01 08:29:44,2022-08-01 08:29:43,2022-08-01 08:29:44,2022-08-01 07:53:30,113.99913,22.599752,11,233,78072.8,1,1,9,688
8458,2022-08-01 08:29:36,2022-08-01 08:29:36,2022-08-01 08:29:36,2022-08-01 06:50:50,113.990333,22.597837,11,5,66152.5,1,0,12,185
8470,2022-08-01 08:29:26,2022-08-01 08:29:48,2022-08-01 08:29:48,2022-08-01 06:34:14,113.997436,22.606063,0,304,61820.0,1,0,3,235
8471,2022-08-01 08:29:43,2022-08-01 08:29:43,2022-08-01 08:29:43,2022-08-01 07:32:10,113.990203,22.603317,18,172,71506.9,1,1,13,130
18447,2022-08-01 08:29:32,2022-08-01 08:29:35,2022-08-01 08:29:32,2022-07-30 11:42:10,113.99784,22.610258,18,333,42139.6,2,0,6,0
