id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8267,2022-08-02 15:02:03,2022-08-02 15:02:21,2022-08-02 15:02:13,2022-08-02 13:27:52,113.997375,22.610746,0,7,75425.8,1,0,1,523,201
8345,2022-08-02 15:02:16,2022-08-02 15:02:19,2022-08-02 15:02:16,2022-08-02 06:48:47,113.990829,22.59921,22,241,54607.7,1,1,13,346,201
8371,2022-08-02 15:02:13,2022-08-02 15:02:16,2022-08-02 15:02:13,2022-08-02 13:47:56,113.996383,22.606142,19,113,74916.5,2,1,11,219,201
8470,2022-08-02 15:02:05,2022-08-02 15:02:22,2022-08-02 15:02:20,2022-08-02 14:49:09,113.998237,22.606021,0,267,61937.4,1,0,2,130,201
18447,2022-08-02 15:02:20,2022-08-02 15:02:23,2022-08-02 15:02:20,2022-08-02 07:24:20,113.991912,22.597219,20,280,42284.9,1,1,11,177,201
