id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8330,2022-08-02 14:16:37,2022-08-02 14:17:40,2022-08-02 14:17:37,2022-08-02 11:58:18,113.997505,22.610607,0,123,70788.8,1,0,1,534,201
8335,2022-08-02 14:17:33,2022-08-02 14:17:33,2022-08-02 14:17:33,2022-08-02 11:15:47,113.997718,22.605052,22,205,66075.7,1,1,2,154,202
8345,2022-08-02 14:16:28,2022-08-02 14:17:28,2022-08-02 14:17:28,2022-08-02 06:48:47,113.990715,22.603353,0,266,54598.2,1,1,13,140,201
8371,2022-08-02 14:17:35,2022-08-02 14:17:39,2022-08-02 14:17:35,2022-08-02 13:47:56,113.998001,22.60576,24,68,74907.8,2,0,12,530,201
8458,2022-08-02 14:17:29,2022-08-02 14:17:33,2022-08-02 14:17:29,2022-08-02 12:49:46,113.993362,22.603519,23,80,66282.4,2,1,1,357,202
8471,2022-08-02 14:17:30,2022-08-02 14:17:33,2022-08-02 14:17:30,2022-08-02 11:43:57,113.998161,22.602462,25,342,71643.0,2,0,8,215,201
18447,2022-08-02 14:17:37,2022-08-02 14:17:40,2022-08-02 14:17:37,2022-08-02 07:24:20,113.991462,22.599554,8,247,42279.6,1,1,5,507,202
