id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:57:59,2022-08-01 08:57:59,2022-08-01 08:57:59,2022-08-01 08:27:32,113.998313,22.609375,24,340,66233.6,2,1,12,165
8330,2022-08-01 08:57:51,2022-08-01 08:57:51,2022-08-01 08:57:51,2022-08-01 06:51:48,113.993644,22.605089,22,150,70657.1,1,1,5,427
8335,2022-08-01 08:58:01,2022-08-01 08:58:01,2022-08-01 08:58:01,2022-08-01 07:58:08,113.998184,22.605913,9,196,65918.6,1,0,2,132
8345,2022-08-01 08:53:55,2022-08-01 08:57:54,2022-08-01 08:57:55,2022-08-01 06:33:33,113.997505,22.610588,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:57:58,2022-08-01 08:57:58,2022-08-01 08:57:58,2022-08-01 06:58:33,113.99958,22.600032,12,303,59552.7,2,0,6,238
8371,2022-08-01 08:57:51,2022-08-01 08:57:54,2022-08-01 08:57:51,2022-08-01 06:55:55,113.990318,22.597372,21,358,74770.3,1,0,12,234
8411,2022-08-01 08:57:47,2022-08-01 08:57:51,2022-08-01 08:57:47,2022-08-01 06:50:11,113.990348,22.597095,13,134,51239.8,1,1,12,263
8421,2022-08-01 08:58:00,2022-08-01 08:58:00,2022-08-01 08:58:00,2022-08-01 07:19:03,113.991539,22.601604,15,4,65951.3,2,1,1,293
8458,2022-08-01 08:58:00,2022-08-01 08:58:00,2022-08-01 08:58:00,2022-08-01 06:50:50,113.998664,22.608562,24,156,66158.1,1,1,1,282
8470,2022-08-01 08:57:58,2022-08-01 08:57:57,2022-08-01 08:57:58,2022-08-01 06:34:14,113.995162,22.606231,23,72,61827.1,2,0,11,297
18447,2022-08-01 08:57:43,2022-08-01 08:58:00,2022-08-01 08:57:57,2022-07-30 11:42:10,113.997619,22.603252,0,76,42145.6,1,0,7,186
