id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:27:32,2022-08-01 08:31:30,2022-08-01 08:31:31,2022-08-01 08:27:32,113.991607,22.603483,0,0,66229.4,1,1,13,339
8330,2022-08-01 08:30:01,2022-08-01 08:31:30,2022-08-01 08:31:30,2022-08-01 06:51:48,113.996734,22.611312,0,305,70655.8,1,0,1,0
8335,2022-08-01 08:29:23,2022-08-01 08:31:23,2022-08-01 08:31:23,2022-08-01 07:58:08,113.991325,22.599311,0,149,65915.9,1,0,13,337
8345,2022-08-01 08:31:29,2022-08-01 08:31:28,2022-08-01 08:31:29,2022-08-01 06:33:33,113.993797,22.604946,13,328,54477.6,2,0,10,259
8371,2022-08-01 08:31:12,2022-08-01 08:31:22,2022-08-01 08:31:19,2022-08-01 06:55:55,113.994865,22.595746,0,56,74763.8,2,0,5,690
8421,2022-08-01 08:31:02,2022-08-01 08:31:32,2022-08-01 08:31:32,2022-08-01 07:19:03,113.991546,22.599514,0,126,65947.0,2,0,1,524
8447,2022-08-01 08:31:32,2022-08-01 08:31:31,2022-08-01 08:31:32,2022-08-01 07:53:30,113.995018,22.595739,17,236,78073.4,1,0,10,270
8458,2022-08-01 08:31:30,2022-08-01 08:31:31,2022-08-01 08:31:30,2022-08-01 06:50:50,113.991828,22.601293,24,328,66152.9,1,1,13,173
8470,2022-08-01 08:31:25,2022-08-01 08:31:25,2022-08-01 08:31:25,2022-08-01 06:34:14,113.994636,22.606111,24,238,61820.4,1,1,4,172
8471,2022-08-01 08:29:43,2022-08-01 08:31:28,2022-08-01 08:31:29,2022-08-01 07:32:10,113.990234,22.603139,0,176,71506.9,1,1,13,113
18447,2022-08-01 08:31:25,2022-08-01 08:31:28,2022-08-01 08:31:25,2022-07-30 11:42:10,113.998908,22.608152,13,189,42140.0,1,1,1,241
