id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 12:42:26,2022-08-01 12:42:29,2022-08-01 12:42:26,2022-08-01 11:23:38,113.997703,22.605937,17,264,66257.0,1,1,2,79
8330,2022-08-01 12:42:20,2022-08-01 12:42:24,2022-08-01 12:42:20,2022-08-01 06:51:48,113.998306,22.606016,13,240,70689.4,2,1,1,918
8335,2022-08-01 12:42:26,2022-08-01 12:42:26,2022-08-01 12:42:26,2022-08-01 10:19:13,113.990219,22.597471,23,185,65941.5,1,0,12,227
8345,2022-08-01 12:40:36,2022-08-01 12:42:21,2022-08-01 12:42:19,2022-08-01 06:33:33,113.997398,22.610597,0,234,54503.8,1,0,1,535
8365,2022-08-01 12:42:04,2022-08-01 12:42:25,2022-08-01 12:42:22,2022-08-01 06:58:33,113.995559,22.606372,0,81,59573.6,2,0,11,310
8447,2022-08-01 12:42:21,2022-08-01 12:42:25,2022-08-01 12:42:21,2022-08-01 11:23:28,113.993507,22.596145,24,301,78101.0,1,1,10,142
8470,2022-08-01 12:42:29,2022-08-01 12:42:28,2022-08-01 12:42:29,2022-08-01 11:30:53,113.991508,22.599536,5,320,61847.5,2,0,1,523
8471,2022-08-01 12:41:56,2022-08-01 12:42:25,2022-08-01 12:42:24,2022-08-01 12:39:44,113.997482,22.610631,0,122,71530.6,1,0,1,526
