id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:36:23,2022-08-01 08:36:23,2022-08-01 07:58:08,113.991287,22.599372,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:36:31,2022-08-01 08:36:30,2022-08-01 08:36:31,2022-08-01 06:33:33,113.997459,22.610801,6,38,54478.8,2,0,13,0
8371,2022-08-01 08:36:27,2022-08-01 08:36:30,2022-08-01 08:36:27,2022-08-01 06:55:55,113.995307,22.603158,24,322,74765.2,2,1,9,227
8411,2022-08-01 08:36:33,2022-08-01 08:36:36,2022-08-01 08:36:33,2022-08-01 06:50:11,113.998695,22.606758,22,185,51235.0,1,1,1,92
8421,2022-08-01 08:36:31,2022-08-01 08:36:31,2022-08-01 08:36:31,2022-08-01 07:19:03,113.993858,22.60478,19,326,65947.8,2,0,3,426
8447,2022-08-01 08:36:17,2022-08-01 08:36:29,2022-08-01 08:36:30,2022-08-01 07:53:30,113.991416,22.599477,0,51,78074.3,1,1,13,327
8458,2022-08-01 08:36:34,2022-08-01 08:36:36,2022-08-01 08:36:34,2022-08-01 06:50:50,113.990264,22.602993,16,170,66153.4,1,1,13,93
8470,2022-08-01 08:36:35,2022-08-01 08:36:35,2022-08-01 08:36:35,2022-08-01 06:34:14,113.997764,22.598705,27,218,61821.8,1,1,9,501
8471,2022-08-01 08:36:36,2022-08-01 08:36:36,2022-08-01 08:36:36,2022-08-01 07:32:10,113.994468,22.595594,8,83,71508.3,2,0,5,731
18447,2022-08-01 08:36:27,2022-08-01 08:36:30,2022-08-01 08:36:27,2022-07-30 11:42:10,113.991897,22.60227,20,206,42141.3,1,1,5,270
