id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 11:46:08,2022-08-01 11:48:38,2022-08-01 11:48:38,2022-08-01 11:23:38,113.997459,22.610569,0,77,66247.6,1,0,1,533
8335,2022-08-01 11:48:40,2022-08-01 11:48:40,2022-08-01 11:48:40,2022-08-01 10:19:13,113.993583,22.605464,15,37,65930.9,2,1,1,429
8365,2022-08-01 11:47:50,2022-08-01 11:48:35,2022-08-01 11:48:35,2022-08-01 06:58:33,113.991462,22.599533,0,90,59563.6,1,0,13,326
8411,2022-08-01 11:48:32,2022-08-01 11:48:35,2022-08-01 11:48:32,2022-08-01 06:50:11,113.997833,22.603353,14,241,51275.1,2,1,8,192
8447,2022-08-01 11:48:22,2022-08-01 11:48:37,2022-08-01 11:48:36,2022-08-01 11:23:28,113.995262,22.6065,0,196,78089.9,1,0,4,249
8458,2022-08-01 11:48:33,2022-08-01 11:48:37,2022-08-01 11:48:33,2022-08-01 06:50:50,113.992019,22.600778,25,352,66173.0,1,1,13,227
8471,2022-08-01 11:48:38,2022-08-01 11:48:39,2022-08-01 11:48:38,2022-08-01 11:39:31,113.991363,22.603542,16,279,71526.1,1,1,5,456
