id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,it,route_dir,route_flag,route_sn,route_dist,route_code
8345,2022-08-02 15:10:22,2022-08-02 15:10:24,2022-08-02 15:10:22,2022-08-02 06:48:47,113.994239,22.604238,20,321,54610.1,0,2,0,10,281,201
8371,2022-08-02 15:10:29,2022-08-02 15:10:33,2022-08-02 15:10:29,2022-08-02 13:47:56,113.998168,22.609739,12,151,74917.5,0,1,1,1,416,202
8470,2022-08-02 15:10:29,2022-08-02 15:10:32,2022-08-02 15:10:29,2022-08-02 14:49:09,113.995269,22.595924,21,241,61939.7,0,1,1,9,91,201
18447,2022-08-02 15:10:30,2022-08-02 15:10:33,2022-08-02 15:10:30,2022-08-02 07:24:20,113.991622,22.599821,11,37,42286.5,0,2,0,1,491,202
