id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 08:59:18,2022-08-01 08:59:19,2022-08-01 08:27:32,113.997482,22.610548,0,54,66233.9,1,0,1,526
8330,2022-08-01 08:59:32,2022-08-01 08:59:32,2022-08-01 08:59:32,2022-08-01 06:51:48,113.991798,22.602062,21,209,70657.6,1,1,5,279
8335,2022-08-01 08:59:28,2022-08-01 08:59:28,2022-08-01 08:59:28,2022-08-01 07:58:08,113.998237,22.601894,15,122,65919.1,1,1,2,511
8365,2022-08-01 08:59:29,2022-08-01 08:59:29,2022-08-01 08:59:29,2022-08-01 06:58:33,113.998046,22.603233,19,330,59553.2,2,0,8,212
8371,2022-08-01 08:59:24,2022-08-01 08:59:27,2022-08-01 08:59:24,2022-08-01 06:55:55,113.991851,22.599983,18,27,74770.6,1,1,13,291
8411,2022-08-01 08:59:28,2022-08-01 08:59:32,2022-08-01 08:59:28,2022-08-01 06:50:11,113.994132,22.595981,16,117,51240.2,1,1,12,499
8421,2022-08-01 08:59:32,2022-08-01 08:59:32,2022-08-01 08:59:32,2022-08-01 07:19:03,113.99385,22.604881,18,339,65951.9,2,0,3,429
8458,2022-08-01 08:59:26,2022-08-01 08:59:30,2022-08-01 08:59:26,2022-08-01 06:50:50,113.997421,22.605998,23,293,66158.5,1,0,3,238
8470,2022-08-01 08:59:31,2022-08-01 08:59:31,2022-08-01 08:59:31,2022-08-01 06:34:14,113.998504,22.605947,18,29,61827.5,2,0,12,544
18447,2022-08-01 08:59:29,2022-08-01 08:59:32,2022-08-01 08:59:29,2022-07-30 11:42:10,113.999557,22.600059,9,189,42146.1,1,0,9,744
