id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:35:23,2022-08-01 08:35:23,2022-08-01 07:58:08,113.991294,22.599349,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:35:36,2022-08-01 08:35:35,2022-08-01 08:35:36,2022-08-01 06:33:33,113.998329,22.60943,21,340,54478.6,2,1,12,161
8371,2022-08-01 08:35:20,2022-08-01 08:35:27,2022-08-01 08:35:24,2022-08-01 06:55:55,113.997962,22.603343,0,323,74764.9,2,1,8,206
8411,2022-08-01 08:35:30,2022-08-01 08:35:33,2022-08-01 08:35:30,2022-08-01 06:50:11,113.998054,22.609878,20,142,51234.6,1,1,1,444
8421,2022-08-01 08:35:34,2022-08-01 08:35:33,2022-08-01 08:35:34,2022-08-01 07:19:03,113.992439,22.602928,25,46,65947.5,2,1,2,275
8447,2022-08-01 08:35:27,2022-08-01 08:35:26,2022-08-01 08:35:27,2022-08-01 07:53:30,113.990386,22.598207,17,3,78074.1,1,1,12,144
8458,2022-08-01 08:35:21,2022-08-01 08:35:21,2022-08-01 08:35:21,2022-08-01 06:50:50,113.990211,22.603363,13,189,66153.4,1,1,13,135
8470,2022-08-01 08:35:34,2022-08-01 08:35:34,2022-08-01 08:35:34,2022-08-01 06:34:14,113.99929,22.600294,23,134,61821.5,1,0,9,744
8471,2022-08-01 08:35:29,2022-08-01 08:35:29,2022-08-01 08:35:29,2022-08-01 07:32:10,113.992065,22.597198,16,112,71508.0,2,0,4,324
18447,2022-08-01 08:35:24,2022-08-01 08:35:27,2022-08-01 08:35:24,2022-07-30 11:42:10,113.994087,22.604045,18,213,42141.0,1,1,5,445
