id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 12:30:32,2022-08-01 12:30:46,2022-08-01 12:30:46,2022-08-01 11:23:38,113.99617,22.602931,0,274,66254.8,2,0,9,312
8330,2022-08-01 12:30:52,2022-08-01 12:30:55,2022-08-01 12:30:52,2022-08-01 06:51:48,113.992401,22.602962,21,225,70687.4,1,1,5,281
8335,2022-08-01 12:30:59,2022-08-01 12:30:59,2022-08-01 12:30:59,2022-08-01 10:19:13,113.994972,22.595689,10,339,65939.1,1,0,10,299
8365,2022-08-01 12:30:52,2022-08-01 12:30:55,2022-08-01 12:30:52,2022-08-01 06:58:33,113.991561,22.601621,23,131,59570.4,1,1,13,127
8447,2022-08-01 12:30:58,2022-08-01 12:31:00,2022-08-01 12:30:58,2022-08-01 11:23:28,113.998085,22.609846,18,147,78098.0,1,1,1,439
8470,2022-08-01 12:30:56,2022-08-01 12:30:56,2022-08-01 12:30:56,2022-08-01 11:30:53,113.99652,22.606126,20,112,61844.6,2,1,1,743
