id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:48:56,2022-08-01 08:48:56,2022-08-01 08:48:56,2022-08-01 08:27:32,113.996894,22.597642,15,37,66231.2,2,1,5,384
8335,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 07:58:08,113.991996,22.600887,21,343,65916.1,2,1,1,389
8365,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 06:58:33,113.99147,22.60354,6,281,59550.5,1,1,13,180
8371,2022-08-01 08:48:44,2022-08-01 08:48:48,2022-08-01 08:48:44,2022-08-01 06:55:55,113.994789,22.606195,24,245,74767.8,1,1,4,189
8411,2022-08-01 08:48:50,2022-08-01 08:48:53,2022-08-01 08:48:50,2022-08-01 06:50:11,113.990409,22.598056,18,5,51238.0,1,1,12,158
8421,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 07:19:03,113.998657,22.608543,21,148,65949.3,1,1,1,280
8447,2022-08-01 08:48:59,2022-08-01 08:48:59,2022-08-01 08:48:59,2022-08-01 07:53:30,113.991729,22.603311,6,301,78075.5,2,1,1,447
8458,2022-08-01 08:48:52,2022-08-01 08:48:56,2022-08-01 08:48:52,2022-08-01 06:50:50,113.997222,22.60585,29,111,66157.0,2,1,11,132
8470,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 08:49:00,2022-08-01 06:34:14,113.990562,22.596971,21,94,61824.7,1,1,12,271
8471,2022-08-01 08:47:40,2022-08-01 08:48:54,2022-08-01 08:48:55,2022-08-01 07:32:10,113.997383,22.61061,0,192,71511.3,1,0,1,537
18447,2022-08-01 08:46:53,2022-08-01 08:48:56,2022-08-01 08:48:53,2022-07-30 11:42:10,113.99755,22.610588,0,97,42143.9,1,0,1,0
