id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:01:36,2022-08-01 08:01:40,2022-08-01 08:01:40,2022-08-01 06:51:48,113.991722,22.601406,0,318,70650.9,1,1,13,156
8335,2022-08-01 08:01:44,2022-08-01 08:01:44,2022-08-01 08:01:44,2022-08-01 07:58:08,113.997634,22.610651,5,199,65910.9,1,1,1,536
8345,2022-08-01 08:01:41,2022-08-01 08:01:40,2022-08-01 08:01:41,2022-08-01 06:33:33,113.998779,22.607189,23,187,54470.4,1,1,1,143
8371,2022-08-01 08:01:46,2022-08-01 08:01:46,2022-08-01 08:01:46,2022-08-01 06:55:55,113.998168,22.609762,15,333,74757.7,1,0,1,0
8411,2022-08-01 08:01:33,2022-08-01 08:01:36,2022-08-01 08:01:33,2022-08-01 06:50:11,113.991149,22.599311,16,57,51229.4,1,0,13,339
8421,2022-08-01 07:57:57,2022-08-01 08:01:42,2022-08-01 08:01:42,2022-08-01 07:19:03,113.991531,22.599519,0,144,65943.0,2,0,1,522
8447,2022-08-01 08:00:18,2022-08-01 08:01:33,2022-08-01 08:01:33,2022-08-01 07:53:30,113.997337,22.610635,0,179,78070.5,1,0,1,540
8458,2022-08-01 08:01:46,2022-08-01 08:01:46,2022-08-01 08:01:46,2022-08-01 06:50:50,113.9962,22.60622,15,111,66148.0,2,1,11,239
8471,2022-08-01 08:01:45,2022-08-01 08:01:44,2022-08-01 08:01:45,2022-08-01 07:32:10,113.994171,22.604259,12,185,71505.4,1,1,5,458
18447,2022-08-01 08:01:42,2022-08-01 08:01:45,2022-08-01 08:01:42,2022-07-30 11:42:10,113.998023,22.609975,18,321,42135.5,2,1,12,92
