id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:53:48,2022-08-01 08:53:47,2022-08-01 08:53:48,2022-08-01 08:27:32,113.99382,22.604909,18,333,66232.6,2,0,10,260
8330,2022-08-01 08:53:51,2022-08-01 08:53:51,2022-08-01 08:53:51,2022-08-01 06:51:48,113.997627,22.610494,11,122,70655.9,1,0,1,507
8335,2022-08-01 08:53:36,2022-08-01 08:53:51,2022-08-01 08:53:51,2022-08-01 07:58:08,113.998535,22.606206,0,10,65917.4,2,1,1,948
8365,2022-08-01 08:53:47,2022-08-01 08:53:46,2022-08-01 08:53:47,2022-08-01 06:58:33,113.992362,22.596984,13,138,59551.7,1,1,12,298
8371,2022-08-01 08:53:39,2022-08-01 08:53:43,2022-08-01 08:53:39,2022-08-01 06:55:55,113.998168,22.599102,24,229,74769.2,1,1,9,563
8411,2022-08-01 08:52:09,2022-08-01 08:53:43,2022-08-01 08:53:40,2022-08-01 06:50:11,113.990303,22.603166,0,171,51238.9,1,1,13,104
8421,2022-08-01 08:53:41,2022-08-01 08:53:41,2022-08-01 08:53:41,2022-08-01 07:19:03,113.991775,22.602056,16,193,65950.7,1,0,6,277
8458,2022-08-01 08:51:26,2022-08-01 08:53:44,2022-08-01 08:53:43,2022-08-01 06:50:50,113.997352,22.610593,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:53:51,2022-08-01 08:53:50,2022-08-01 08:53:51,2022-08-01 06:34:14,113.999389,22.600263,21,312,61826.0,2,1,6,206
18447,2022-08-01 08:53:48,2022-08-01 08:53:51,2022-08-01 08:53:48,2022-07-30 11:42:10,113.997001,22.606159,8,263,42144.6,1,0,3,188
