id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 13:25:37,2022-08-01 13:25:38,2022-08-01 13:25:37,2022-08-01 11:23:38,113.997146,22.606124,23,287,66265.9,1,0,3,203
8330,2022-08-01 13:25:37,2022-08-01 13:25:40,2022-08-01 13:25:37,2022-08-01 06:51:48,113.991615,22.601661,14,35,70697.0,1,1,13,130
8335,2022-08-01 13:25:42,2022-08-01 13:25:41,2022-08-01 13:25:42,2022-08-01 10:19:13,113.995742,22.596498,27,38,65951.1,2,1,5,562
8345,2022-08-01 13:25:35,2022-08-01 13:25:35,2022-08-01 13:25:35,2022-08-01 06:33:33,113.99195,22.600126,19,23,54509.0,1,1,13,283
8365,2022-08-01 13:24:57,2022-08-01 13:25:42,2022-08-01 13:25:42,2022-08-01 06:58:33,113.99752,22.610561,0,78,59583.4,1,0,1,530
8447,2022-08-01 13:25:39,2022-08-01 13:25:42,2022-08-01 13:25:39,2022-08-01 11:23:28,113.995429,22.602994,22,123,78108.9,1,0,6,237
8458,2022-08-01 13:22:05,2022-08-01 13:25:38,2022-08-01 13:25:35,2022-08-01 06:50:50,113.997367,22.610616,0,235,66182.7,1,0,1,527
8471,2022-08-01 13:24:01,2022-08-01 13:25:34,2022-08-01 13:25:31,2022-08-01 12:39:44,113.997512,22.610603,0,123,71534.7,1,0,1,525
