id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:27:32,2022-08-01 08:28:45,2022-08-01 08:28:46,2022-08-01 08:27:32,113.991523,22.603469,0,0,66229.4,1,1,13,339
8330,2022-08-01 08:28:41,2022-08-01 08:28:41,2022-08-01 08:28:41,2022-08-01 06:51:48,113.998191,22.609745,15,333,70655.5,2,1,12,123
8335,2022-08-01 08:28:45,2022-08-01 08:28:45,2022-08-01 08:28:45,2022-08-01 07:58:08,113.99195,22.600154,15,206,65915.8,1,1,13,280
8345,2022-08-01 08:28:46,2022-08-01 08:28:45,2022-08-01 08:28:46,2022-08-01 06:33:33,113.998466,22.601827,17,310,54476.8,2,0,7,134
8371,2022-08-01 08:27:43,2022-08-01 08:28:46,2022-08-01 08:28:43,2022-08-01 06:55:55,113.990341,22.597564,0,214,74763.2,2,0,3,233
8411,2022-08-01 08:24:35,2022-08-01 08:28:35,2022-08-01 08:28:33,2022-08-01 06:50:11,113.997489,22.610593,0,94,51234.5,1,0,1,0
8421,2022-08-01 08:28:42,2022-08-01 08:28:42,2022-08-01 08:28:42,2022-08-01 07:19:03,113.994018,22.603939,23,208,65946.3,1,1,5,438
8447,2022-08-01 08:28:43,2022-08-01 08:28:43,2022-08-01 08:28:43,2022-08-01 07:53:30,113.998756,22.601465,22,158,78072.6,1,1,8,187
8458,2022-08-01 08:27:14,2022-08-01 08:28:42,2022-08-01 08:28:43,2022-08-01 06:50:50,113.990386,22.597126,0,305,66152.4,1,0,12,203
8470,2022-08-01 08:28:46,2022-08-01 08:28:47,2022-08-01 08:28:46,2022-08-01 06:34:14,113.998657,22.606712,24,187,61819.8,1,1,1,86
18447,2022-08-01 08:28:35,2022-08-01 08:28:38,2022-08-01 08:28:35,2022-07-30 11:42:10,113.998687,22.608491,18,326,42139.4,2,1,1,1070
