id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:02:24,2022-08-01 08:04:09,2022-08-01 08:04:09,2022-08-01 06:51:48,113.991828,22.603183,0,301,70651.1,1,1,13,177
8335,2022-08-01 08:01:52,2022-08-01 08:04:22,2022-08-01 08:04:22,2022-08-01 07:58:08,113.99752,22.610534,0,140,65910.9,1,0,1,528
8345,2022-08-01 08:04:24,2022-08-01 08:04:23,2022-08-01 08:04:24,2022-08-01 06:33:33,113.993515,22.605363,17,163,54471.2,1,1,4,66
8371,2022-08-01 08:02:59,2022-08-01 08:04:14,2022-08-01 08:04:14,2022-08-01 06:55:55,113.997451,22.610628,0,121,74757.9,1,0,1,538
8411,2022-08-01 08:03:52,2022-08-01 08:04:09,2022-08-01 08:04:07,2022-08-01 06:50:11,113.990722,22.603393,0,246,51230.0,1,1,13,134
8447,2022-08-01 08:00:18,2022-08-01 08:04:18,2022-08-01 08:04:18,2022-08-01 07:53:30,113.997344,22.610645,0,179,78070.5,1,0,1,540
8458,2022-08-01 08:04:20,2022-08-01 08:04:20,2022-08-01 08:04:20,2022-08-01 06:50:50,113.997489,22.610677,9,313,66148.8,2,0,13,0
8470,2022-08-01 08:03:36,2022-08-01 08:04:21,2022-08-01 08:04:21,2022-08-01 06:34:14,113.990249,22.603092,0,175,61815.0,1,1,13,100
8471,2022-08-01 08:04:23,2022-08-01 08:04:22,2022-08-01 08:04:23,2022-08-01 07:32:10,113.991165,22.599399,4,63,71506.2,1,0,13,339
18447,2022-08-01 08:02:18,2022-08-01 08:04:21,2022-08-01 08:04:19,2022-07-30 11:42:10,113.99755,22.610548,0,97,42135.6,1,0,1,0
