id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:23:08,2022-08-01 08:23:14,2022-08-01 08:23:14,2022-08-01 06:51:48,113.99797,22.603324,0,334,70653.9,2,1,8,204
8335,2022-08-01 08:23:15,2022-08-01 08:23:15,2022-08-01 08:23:15,2022-08-01 07:58:08,113.990402,22.597164,16,330,65914.4,1,0,12,203
8345,2022-08-01 08:23:15,2022-08-01 08:23:15,2022-08-01 08:23:15,2022-08-01 06:33:33,113.990379,22.597145,15,135,54475.3,1,1,12,257
8371,2022-08-01 08:20:00,2022-08-01 08:23:15,2022-08-01 08:23:15,2022-08-01 06:55:55,113.990669,22.603351,0,272,74762.3,2,0,1,0
8411,2022-08-01 08:23:10,2022-08-01 08:23:11,2022-08-01 08:23:10,2022-08-01 06:50:11,113.998802,22.60717,26,4,51234.0,2,1,12,417
8421,2022-08-01 08:19:32,2022-08-01 08:23:02,2022-08-01 08:23:02,2022-08-01 07:19:03,113.997505,22.610576,0,55,65945.0,1,0,1,0
8447,2022-08-01 08:23:13,2022-08-01 08:23:13,2022-08-01 08:23:13,2022-08-01 07:53:30,113.997497,22.605979,19,290,78071.2,1,0,3,187
8458,2022-08-01 08:23:05,2022-08-01 08:23:05,2022-08-01 08:23:05,2022-08-01 06:50:50,113.999488,22.599912,16,254,66151.1,1,0,9,728
8470,2022-08-01 08:20:28,2022-08-01 08:23:13,2022-08-01 08:23:13,2022-08-01 06:34:14,113.997406,22.61054,0,101,61819.3,1,0,1,529
18447,2022-08-01 08:23:06,2022-08-01 08:23:09,2022-08-01 08:23:06,2022-07-30 11:42:10,113.992019,22.600877,19,344,42137.8,2,1,1,391
