id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:02:24,2022-08-01 08:04:09,2022-08-01 08:04:09,2022-08-01 06:51:48,113.991828,22.603183,0,301,70651.1,1,1,13,177
8335,2022-08-01 08:01:52,2022-08-01 08:04:07,2022-08-01 08:04:07,2022-08-01 07:58:08,113.99752,22.610534,0,140,65910.9,1,0,1,528
8345,2022-08-01 08:04:10,2022-08-01 08:04:09,2022-08-01 08:04:10,2022-08-01 06:33:33,113.99398,22.605709,22,238,54471.1,1,1,4,103
8371,2022-08-01 08:02:59,2022-08-01 08:03:59,2022-08-01 08:03:59,2022-08-01 06:55:55,113.997451,22.610631,0,121,74757.9,1,0,1,538
8411,2022-08-01 08:03:52,2022-08-01 08:04:09,2022-08-01 08:04:07,2022-08-01 06:50:11,113.990722,22.603393,0,246,51230.0,1,1,13,134
8447,2022-08-01 08:00:18,2022-08-01 08:04:03,2022-08-01 08:04:03,2022-08-01 07:53:30,113.997344,22.610645,0,179,78070.5,1,0,1,540
8458,2022-08-01 08:04:06,2022-08-01 08:04:06,2022-08-01 08:04:06,2022-08-01 06:50:50,113.997871,22.61021,20,332,66148.8,2,0,13,0
8470,2022-08-01 08:03:36,2022-08-01 08:04:06,2022-08-01 08:04:06,2022-08-01 06:34:14,113.990257,22.603075,0,175,61815.0,1,1,13,100
8471,2022-08-01 08:04:11,2022-08-01 08:04:11,2022-08-01 08:04:11,2022-08-01 07:32:10,113.991355,22.599493,6,222,71506.2,1,0,1,0
18447,2022-08-01 08:02:18,2022-08-01 08:04:06,2022-08-01 08:04:04,2022-07-30 11:42:10,113.997543,22.610548,0,97,42135.6,1,0,1,0
