id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:02:24,2022-08-01 08:06:09,2022-08-01 08:06:09,2022-08-01 06:51:48,113.991806,22.603185,0,301,70651.1,1,1,13,177
8335,2022-08-01 08:01:52,2022-08-01 08:06:07,2022-08-01 08:06:07,2022-08-01 07:58:08,113.99752,22.61054,0,140,65910.9,1,0,1,528
8345,2022-08-01 08:06:02,2022-08-01 08:06:01,2022-08-01 08:06:02,2022-08-01 06:33:33,113.996421,22.602943,22,85,54471.6,1,1,6,134
8371,2022-08-01 08:06:11,2022-08-01 08:06:11,2022-08-01 08:06:11,2022-08-01 06:55:55,113.998878,22.608247,10,148,74758.2,1,1,1,262
8411,2022-08-01 08:03:52,2022-08-01 08:06:09,2022-08-01 08:06:07,2022-08-01 06:50:11,113.990646,22.603462,0,246,51230.0,1,1,13,134
8458,2022-08-01 08:04:55,2022-08-01 08:05:58,2022-08-01 08:05:57,2022-08-01 06:50:50,113.99739,22.610626,0,236,66148.9,1,0,1,538
8470,2022-08-01 08:06:06,2022-08-01 08:06:06,2022-08-01 08:06:06,2022-08-01 06:34:14,113.99195,22.601041,17,163,61815.3,1,1,13,201
8471,2022-08-01 08:05:57,2022-08-01 08:06:11,2022-08-01 08:06:12,2022-08-01 07:32:10,113.991973,22.603099,0,315,71506.7,1,1,13,183
18447,2022-08-01 08:02:18,2022-08-01 08:06:06,2022-08-01 08:06:03,2022-07-30 11:42:10,113.997558,22.610549,0,97,42135.6,1,0,1,0
