id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:37:23,2022-08-01 08:37:23,2022-08-01 07:58:08,113.991302,22.599361,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:36:44,2022-08-01 08:37:13,2022-08-01 08:37:14,2022-08-01 06:33:33,113.997383,22.610643,0,213,54478.8,2,0,13,0
8371,2022-08-01 08:37:21,2022-08-01 08:37:24,2022-08-01 08:37:21,2022-08-01 06:55:55,113.993675,22.605157,22,330,74765.5,2,1,10,255
8411,2022-08-01 08:37:23,2022-08-01 08:37:26,2022-08-01 08:37:23,2022-08-01 06:50:11,113.997543,22.605985,14,302,51235.1,1,0,3,187
8421,2022-08-01 08:37:23,2022-08-01 08:37:23,2022-08-01 08:37:23,2022-08-01 07:19:03,113.995147,22.606224,20,76,65948.1,2,0,4,293
8447,2022-08-01 08:37:21,2022-08-01 08:37:21,2022-08-01 08:37:21,2022-08-01 07:53:30,113.991981,22.600915,14,343,78074.5,1,1,13,214
8458,2022-08-01 08:37:22,2022-08-01 08:37:25,2022-08-01 08:37:22,2022-08-01 06:50:50,113.991958,22.601196,21,153,66153.7,1,1,13,190
8470,2022-08-01 08:37:22,2022-08-01 08:37:22,2022-08-01 08:37:22,2022-08-01 06:34:14,113.996047,22.596727,24,218,61822.1,1,1,9,213
8471,2022-08-01 08:36:45,2022-08-01 08:37:18,2022-08-01 08:37:19,2022-08-01 07:32:10,113.994926,22.595741,0,68,71508.3,2,1,5,690
18447,2022-08-01 08:37:19,2022-08-01 08:37:22,2022-08-01 08:37:19,2022-07-30 11:42:10,113.991973,22.600318,20,195,42141.6,1,1,5,449
