id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 08:59:04,2022-08-01 08:59:04,2022-08-01 08:27:32,113.997482,22.610544,0,54,66233.9,1,0,1,526
8330,2022-08-01 08:58:57,2022-08-01 08:58:57,2022-08-01 08:58:57,2022-08-01 06:51:48,113.993034,22.603483,24,235,70657.4,1,1,5,334
8335,2022-08-01 08:59:06,2022-08-01 08:59:06,2022-08-01 08:59:06,2022-08-01 07:58:08,113.998031,22.602819,21,181,65919.0,1,1,2,403
8345,2022-08-01 08:53:55,2022-08-01 08:58:54,2022-08-01 08:58:55,2022-08-01 06:33:33,113.997497,22.610593,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:59:07,2022-08-01 08:59:07,2022-08-01 08:59:07,2022-08-01 06:58:33,113.998291,22.602172,15,338,59553.0,2,1,7,92
8371,2022-08-01 08:58:53,2022-08-01 08:58:57,2022-08-01 08:58:53,2022-08-01 06:55:55,113.991142,22.59934,10,53,74770.5,1,0,13,336
8411,2022-08-01 08:59:03,2022-08-01 08:59:07,2022-08-01 08:59:03,2022-08-01 06:50:11,113.992965,22.596504,26,131,51240.1,1,1,12,378
8421,2022-08-01 08:59:07,2022-08-01 08:59:08,2022-08-01 08:59:07,2022-08-01 07:19:03,113.994049,22.603878,25,31,65951.7,2,1,2,429
8458,2022-08-01 08:58:50,2022-08-01 08:59:07,2022-08-01 08:59:04,2022-08-01 06:50:50,113.998191,22.605979,0,241,66158.4,1,0,2,131
8470,2022-08-01 08:59:05,2022-08-01 08:59:05,2022-08-01 08:59:05,2022-08-01 06:34:14,113.997169,22.605878,26,112,61827.4,2,1,11,138
18447,2022-08-01 08:59:05,2022-08-01 08:59:08,2022-08-01 08:59:05,2022-07-30 11:42:10,113.998741,22.600954,24,161,42145.9,1,1,8,135
