id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:52:48,2022-08-01 08:52:47,2022-08-01 08:52:48,2022-08-01 08:27:32,113.99617,22.602899,6,262,66232.3,2,0,9,314
8330,2022-08-01 08:52:49,2022-08-01 08:52:48,2022-08-01 08:52:49,2022-08-01 06:51:48,113.997154,22.610902,20,128,70655.8,1,0,1,533
8335,2022-08-01 08:52:50,2022-08-01 08:52:49,2022-08-01 08:52:50,2022-08-01 07:58:08,113.996276,22.606056,16,113,65917.1,2,1,1,716
8365,2022-08-01 08:52:41,2022-08-01 08:52:41,2022-08-01 08:52:41,2022-08-01 06:58:33,113.99031,22.597118,17,141,59551.5,1,1,12,262
8371,2022-08-01 08:52:47,2022-08-01 08:52:50,2022-08-01 08:52:47,2022-08-01 06:55:55,113.999549,22.600065,16,139,74769.0,1,0,9,744
8411,2022-08-01 08:52:09,2022-08-01 08:52:43,2022-08-01 08:52:40,2022-08-01 06:50:11,113.990303,22.60316,0,171,51238.9,1,1,13,104
8421,2022-08-01 08:52:48,2022-08-01 08:52:47,2022-08-01 08:52:48,2022-08-01 07:19:03,113.99401,22.603954,17,208,65950.4,1,1,5,437
8458,2022-08-01 08:51:26,2022-08-01 08:52:44,2022-08-01 08:52:42,2022-08-01 06:50:50,113.997352,22.610593,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:52:41,2022-08-01 08:52:41,2022-08-01 08:52:41,2022-08-01 06:34:14,113.998062,22.598852,24,45,61825.7,2,1,5,199
18447,2022-08-01 08:52:47,2022-08-01 08:52:50,2022-08-01 08:52:47,2022-07-30 11:42:10,113.99871,22.606904,21,190,42144.3,1,1,1,109
