id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 13:55:20,2022-08-01 13:55:20,2022-08-01 13:55:20,2022-08-01 11:23:38,113.992805,22.603149,19,46,66271.9,1,1,13,262
8335,2022-08-01 13:55:18,2022-08-01 13:55:18,2022-08-01 13:55:18,2022-08-01 10:19:13,113.992233,22.602823,12,329,65958.1,1,1,13,192
8365,2022-08-01 13:55:12,2022-08-01 13:55:12,2022-08-01 13:55:12,2022-08-01 06:58:33,113.995735,22.596284,23,39,59589.4,2,1,5,580
8371,2022-08-01 13:52:32,2022-08-01 13:55:19,2022-08-01 13:55:17,2022-08-01 13:48:14,113.991668,22.603441,0,307,74798.2,2,0,1,0
8447,2022-08-01 13:55:13,2022-08-01 13:55:14,2022-08-01 13:55:13,2022-08-01 11:23:28,113.997589,22.610631,19,316,78116.2,2,0,13,0
8458,2022-08-01 13:51:54,2022-08-01 13:55:12,2022-08-01 13:55:09,2022-08-01 06:50:50,113.997497,22.610561,0,79,66186.9,1,0,1,518
8471,2022-08-01 13:55:19,2022-08-01 13:55:22,2022-08-01 13:55:19,2022-08-01 12:39:44,113.994667,22.60378,23,136,71540.0,1,1,5,144
