id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:54:56,2022-08-01 08:54:55,2022-08-01 08:54:56,2022-08-01 08:27:32,113.995117,22.606237,19,71,66232.9,2,0,11,297
8330,2022-08-01 08:55:05,2022-08-01 08:55:05,2022-08-01 08:55:05,2022-08-01 06:51:48,113.998756,22.607164,27,186,70656.3,1,1,1,127
8335,2022-08-01 08:55:09,2022-08-01 08:55:09,2022-08-01 08:55:09,2022-08-01 07:58:08,113.998153,22.609737,11,328,65917.8,2,1,1,1105
8345,2022-08-01 08:53:55,2022-08-01 08:55:09,2022-08-01 08:55:10,2022-08-01 06:33:33,113.997497,22.610601,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:54:52,2022-08-01 08:55:07,2022-08-01 08:55:07,2022-08-01 06:58:33,113.994888,22.595735,0,54,59552.0,2,0,5,689
8371,2022-08-01 08:55:00,2022-08-01 08:55:03,2022-08-01 08:55:00,2022-08-01 06:55:55,113.994827,22.595714,22,242,74769.7,1,0,10,285
8411,2022-08-01 08:52:09,2022-08-01 08:54:58,2022-08-01 08:54:54,2022-08-01 06:50:11,113.990303,22.603172,0,171,51238.9,1,1,13,104
8421,2022-08-01 08:55:03,2022-08-01 08:55:03,2022-08-01 08:55:03,2022-08-01 07:19:03,113.9915,22.599536,4,129,65951.1,2,0,1,525
8458,2022-08-01 08:51:26,2022-08-01 08:54:59,2022-08-01 08:54:58,2022-08-01 06:50:50,113.997352,22.610603,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:55:06,2022-08-01 08:55:06,2022-08-01 08:55:06,2022-08-01 06:34:14,113.998001,22.603185,19,341,61826.3,2,0,8,206
18447,2022-08-01 08:55:06,2022-08-01 08:55:09,2022-08-01 08:55:06,2022-07-30 11:42:10,113.995208,22.60637,11,219,42144.8,1,0,4,231
