id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 11:58:43,2022-08-01 11:58:45,2022-08-01 11:58:43,2022-08-01 11:23:38,113.999504,22.600124,20,133,66249.8,1,0,9,745
8335,2022-08-01 11:58:28,2022-08-01 11:58:43,2022-08-01 11:58:43,2022-08-01 10:19:13,113.995338,22.606412,0,156,65933.0,1,0,4,228
8345,2022-08-01 11:56:01,2022-08-01 11:58:46,2022-08-01 11:58:46,2022-08-01 06:33:33,113.997505,22.610561,0,252,54496.7,1,0,1,533
8365,2022-08-01 11:58:32,2022-08-01 11:58:32,2022-08-01 11:58:32,2022-08-01 06:58:33,113.993705,22.605539,15,77,59564.5,1,1,13,506
8411,2022-08-01 11:55:13,2022-08-01 11:58:31,2022-08-01 11:58:28,2022-08-01 06:50:11,113.996749,22.611316,0,308,51277.0,1,0,1,0
8447,2022-08-01 11:58:45,2022-08-01 11:58:45,2022-08-01 11:58:45,2022-08-01 11:23:28,113.991241,22.599372,7,59,78092.8,1,0,13,334
8458,2022-08-01 11:58:42,2022-08-01 11:58:46,2022-08-01 11:58:42,2022-08-01 06:50:50,113.990295,22.603364,16,225,66174.2,1,1,13,133
8471,2022-08-01 11:58:31,2022-08-01 11:58:32,2022-08-01 11:58:31,2022-08-01 11:39:31,113.997932,22.603286,15,329,71528.8,2,1,8,200
