id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8267,2022-08-02 15:00:56,2022-08-02 15:01:00,2022-08-02 15:00:56,2022-08-02 13:27:52,113.99887,22.608289,22,325,75425.4,2,1,12,258,201
8345,2022-08-02 15:00:59,2022-08-02 15:01:02,2022-08-02 15:00:59,2022-08-02 06:48:47,113.991531,22.60157,24,132,54607.4,1,1,13,128,201
8371,2022-08-02 15:01:05,2022-08-02 15:01:08,2022-08-02 15:01:05,2022-08-02 13:47:56,113.99356,22.605468,14,30,74916.2,2,1,10,248,201
8470,2022-08-02 15:01:06,2022-08-02 15:01:07,2022-08-02 15:01:06,2022-08-02 14:49:09,113.998527,22.608867,23,157,61937.1,1,1,1,327,201
18447,2022-08-02 15:00:28,2022-08-02 15:01:01,2022-08-02 15:00:58,2022-08-02 07:24:20,113.994575,22.5958,0,328,42284.5,1,0,10,270,201
