id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8267,2022-08-01 16:20:44,2022-08-01 16:20:48,2022-08-01 16:20:44,2022-08-01 13:20:02,113.998565,22.608715,23,162,75338.3,1,1,1,311
8371,2022-08-01 16:20:48,2022-08-01 16:20:51,2022-08-01 16:20:48,2022-08-01 13:48:14,113.992065,22.600803,24,351,74823.9,2,1,1,400
8411,2022-08-01 16:20:45,2022-08-01 16:20:47,2022-08-01 16:20:45,2022-08-01 15:33:49,113.994293,22.604269,23,315,51284.6,2,0,10,281
8470,2022-08-01 16:20:51,2022-08-01 16:20:50,2022-08-01 16:20:51,2022-08-01 11:30:53,113.995483,22.596265,22,244,61868.4,1,1,9,132
