id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist,route_code
8330,2022-08-02 14:21:50,2022-08-02 14:21:53,2022-08-02 14:21:50,2022-08-02 11:58:18,113.998321,22.60601,15,266,70789.4,1,0,2,141,201
8335,2022-08-02 14:19:21,2022-08-02 14:21:51,2022-08-02 14:21:51,2022-08-02 11:15:47,113.998161,22.603321,0,286,66076.0,1,1,2,353,202
8345,2022-08-02 14:21:57,2022-08-02 14:21:57,2022-08-02 14:21:57,2022-08-02 06:48:47,113.990829,22.602315,20,135,54598.4,1,1,13,32,201
8371,2022-08-02 14:19:51,2022-08-02 14:21:54,2022-08-02 14:21:51,2022-08-02 13:47:56,113.997528,22.61054,0,59,74908.5,1,0,1,527,201
8458,2022-08-02 14:21:56,2022-08-02 14:22:00,2022-08-02 14:21:56,2022-08-02 12:49:46,113.99839,22.609193,20,343,66283.7,2,1,1,1087,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,2,0,12,553,201
18447,2022-08-02 14:17:51,2022-08-02 14:21:54,2022-08-02 14:21:51,2022-08-02 07:24:20,113.9915,22.599573,0,120,42279.6,2,0,1,522,202
