id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:21:15,2022-08-01 08:21:25,2022-08-01 08:21:25,2022-08-01 06:51:48,113.999481,22.599887,0,61,70653.4,2,0,6,248
8335,2022-08-01 08:21:36,2022-08-01 08:21:36,2022-08-01 08:21:36,2022-08-01 07:58:08,113.994422,22.595882,12,326,65913.9,1,1,10,237
8345,2022-08-01 08:21:29,2022-08-01 08:21:29,2022-08-01 08:21:29,2022-08-01 06:33:33,113.991973,22.601066,19,159,54474.8,1,1,13,201
8371,2022-08-01 08:20:00,2022-08-01 08:21:30,2022-08-01 08:21:30,2022-08-01 06:55:55,113.99073,22.603359,0,272,74762.3,2,0,1,0
8411,2022-08-01 08:21:17,2022-08-01 08:21:38,2022-08-01 08:21:38,2022-08-01 06:50:11,113.995574,22.606342,0,86,51233.5,2,0,11,306
8421,2022-08-01 08:19:32,2022-08-01 08:21:32,2022-08-01 08:21:32,2022-08-01 07:19:03,113.997505,22.610582,0,55,65945.0,1,0,1,0
8447,2022-08-01 08:21:36,2022-08-01 08:21:36,2022-08-01 08:21:36,2022-08-01 07:53:30,113.998168,22.609716,9,159,78070.7,1,1,1,425
8458,2022-08-01 08:21:15,2022-08-01 08:21:32,2022-08-01 08:21:29,2022-08-01 06:50:50,113.997703,22.603254,0,69,66150.7,1,0,7,182
8470,2022-08-01 08:20:28,2022-08-01 08:21:28,2022-08-01 08:21:28,2022-08-01 06:34:14,113.997398,22.610534,0,101,61819.3,1,0,1,529
18447,2022-08-01 08:16:58,2022-08-01 08:21:24,2022-08-01 08:21:21,2022-07-30 11:42:10,113.991523,22.599576,0,73,42137.7,2,0,1,524
